character
Platform Nine and Three-Quarters station guard
Yardley Platt
Vladimir Plot
Roderick Plumpton
Josiah Plunkett
Mirabella Plunkett's father
Samuel Plunkett
Lim Po
Quong Po
Hector Podmore
Sturgis Podmore
Royden Poke
Rutherford Poke
Gulliver Pokeby
Poliakoff
Piers Polkiss
Ngapo Ponika
Roddy Pontner
Ivan Popa
Alexander Pope
Wayne Portchester
Portrait at the Storeroom (sixth floor)
Portrait of a family
Portrait of a goblin
Portrait of a group of journeying wizards
Portrait of a Healer in St Mungo's Hospital
Portrait of a mad old man
Portrait of a male nurse in the hospital wing
Portrait of a man on a flying carpet
Portrait of a scholar
Portrait of a sleeping hermit
Portrait of a wizard by a rope
Portrait of a wizard in black
Portrait of a wizard in black flowing robes
Portrait of a wizard in blue
Portrait of a wizard in red
Portrait of a wizard with a broomstick
Portrait of a wizard with a walrus moustache
Portrait of Five Wizards
Portrait of two lovers in a graveyard
James Potter II
Abraham Potter
Albus Potter
Charlus Potter's son
Charlus Potter
Fleamont Potter
Hardwin Potter
Harry Potter
Henry Potter
James Potter I
Ralston Potter
Nugent Potts
Ernest Prang
Percival Pratt
Malcolm Preece
Prendergast
Prentice
Fabian Prewett
Gideon Prewett
Ignatius Prewett
Molly Weasley's father
Priest who comforted Nicholas de Mimsy-Porpington
Prime Minister's political opponent
Prime Minister's predecessor
Apollyon Pringle
Graham Pritchard
Demetrius Prod
Portrait of a Professor
Pronk
Ptolemy
Adrian Pucey
Sidney Puckeridge
Pudubec
Gordon Pummell (I)
Gordon Pummell (II)
Pumpkin Johnny
Chroniculus Punnet
Augustus Pye
Lancaster Pyke
Pyrites
Argo Pyrites
Pythagoras
Samuel G. Quahog
Bastien Queensbury
Portrait of a Quidditch player
Unidentified Quidditch referee
Quidditch World Cup programme seller
Quigley
Finbar Quigley
Hambledon Quince
Cranville Quincey
Thiago Quintana
Quirinus Quirrell
Edward Rabnott
Urquhart Rackharrow
Raczidian
Daniel Radcliffe (in-universe)
Radulf
Ragnok
Ragnok the Pigeon-Toed
Ragnuk
K. Rammelle
Neil Randall
Ranrok
Xavier Rastrick
Erika Rath's father
Erika Rath's friend (I)
Unidentified Ravenclaw boy (I)
Unidentified Ravenclaw boy (II)
Unidentified Ravenclaw boy (IV)
Ravenclaw Lad (I)
Unidentified Ravenclaw Prefect (I)
Unidentified Ravenclaw Prefect (II)
Ravenclaw Wizard Duelling Champion
Hengist Rawkes
Raymond
Reading visitor in the Three Broomsticks Inn
Red
Red Cap in the Forbidden Forest
Red-haired young witch's friends
Patrick Redding
Reginald Cattermole's father
Reginald Oddpick
Ivan Renshaw (I)
Ivan Renshaw (II)
Maisy Reynolds's father
George von Rheticus
Ricbert
Iefan Rice
Richard I
Anthony Rickett
Thomas Riddle
Tom Riddle
Tom Riddle Senior
Harvey Ridgebit
J. C. M. van Riemsdijk
Roy Rifenderg
Ripper
Oliver Rivers
Gawain Robards
Roberts
Roberts children
Michael Robinson
Barry Rochester
Rogue alchemist
Romanian vampire
Graham Romsey
Ronan
Abraham Ronen
Augustus Rookwood
Victor Rookwood
Wallace Rosenberg
Rosier (male)
Evan Rosier
Felix Rosier
Ross (Crup)
Isobel Ross's father
Rowan Khanna's uncle
Damocles Rowle
Thorfinn Rowle
Roy
Greg Ruczinski
Grugwyn Rufford
Rufus J. Rotnick
Albert Runcorn
Barry Ryan
Dai Ryusaki
W. de S. Trenholm
Sabre
Carl Sagan
Herb Salient
Albert Sallow
Sebastian Sallow
Zeph Salvage
Sam (dog)
Sam (Obliviator)
Sam (vandal)
Jason Samuels
Sanguini
Joshua Sankara
Vasco Santini
Rafael Santos
Noriyuki Sato
Nicholas Saunders (in-universe)
George Savill
Almeric Sawbridge
Andrew Saxby
William Sayre
Scabior
Gideon Scalby
Scamander brothers' father
Lorcan Scamander
Lysander Scamander
Newton Scamander
Rolf Scamander
Theseus Scamander
Bruno Schmidt
Bruno Schmidt's father
Scouthibou
Brutus Scrimgeour
Rufus Scrimgeour
Sean
Roderick Seaton
Sebastian
Second semi-finalist of the 1379 duelling contest
Secret student sweetshop manager
Unidentified male Seer
Nelson Selgado
Selwyn
Seventh-floor corridor Gryffindor Prefect
Kingsley Shacklebolt
Percival Shacklehorn
Shady Character
Shafiq (1920s)
William Shakespeare
D. Shaman
Sanjay Shanker
Temeritus Shanks
Aesop Sharp
Bhupen Shastri
Henry Shaw Junior
Henry Shaw Senior
Langdon Shaw
Omar Shaw
Jackson Sheppard
Marshall Sheridan
Arman Shettigar
Shifty wizard
Stanley Shilling
Derwent Shimpling
Gaspard Shingleton
Shintaro Shingo
Kazuhiro Shiratori
Shrunken heads in the Three Broomsticks
Stanley Shunpike
Sickleworth
Arif Sikander
Basil Silva
Tony Silva
Silvanus Kettleburn's Bowtruckle
Mylor Silvanus
Alvin Simmons
George Sipel
Sir Luckless
Sir Ribbithe
Skender
Terry Skeres
Harold Skively
Richard Sky
Benjamin Slater
Wilbert Slinkhard
Jack Sloper
Horace Slughorn's friend
Horace Slughorn
Horace Slughorn's father
Slytherin boy who drank a botched potion
Slytherin Duelling Club Captain
Slytherin student that blames Harry Potter (I)
Slytherin student that blames Harry Potter (II)
Slytherin Wizard Duelling Champion
Slytherin Wizard's Chess champion
Salazar Slytherin
Darius Smackhammer
Elliot Smethwyck
Hippocrates Smethwyck
Carl Smiley
Sidley Smirk Platter
Smirnoff
Zacharias Smith's father
Zacharias Smith
Andy Smudgley
Snaglok
Severus Snape
Tobias Snape
Chief Snatcher
Unidentified Snatcher
Unidentified Snatcher (II)
Barnaby Snell
Snickerton
Andrew Snowy Owl (Gryffindor)
Andrew Snowy Owl (Slytherin)
Joseph Snuka
Merula Snyde's father
Mark Sommertime
Catullus Spangle
Grant Sparkford
Sparky
Lucas Sparrowvale
Faris Spavin
Spectrum
Adrian Speke
Cole Spencer
Leonard Spencer-Moon
Oraclitus Spheer
Rudolph Spielman
Edmund Spiers
Oddvar Spillum
Spindle
Helbert Spleen
Jonathan Spratt
Frederick Springer
Able Spudmore
Randolph Spudmore
Squat wizard in a purple pork-pie hat
Manish Sreenivasan
Phineas St Gruber
Unidentified St Mungo's girl patient's father
Unidentified St Mungo's patient
Norman Stacey
Charlie Stainforth
Blenheim Stalk
Stanley
Staring Portrait
Paul Stark
Stebbins (1990s Hogwarts student)
Stebbins (Auror)
Hamish Steed
Justin Steele
Kevin Sterndale
Steve
Steve McClaren
Tom Stevens
John Stevenson
R. L. Stevenson
Douglas Steward
James Steward
Stewart
Eddi Stoddy
Bram Stoker
Geoffrey Stradbroke
Quintus Stranger
Arnold Streeton
Jeremy Stretton
Terry Strickland
Theo Strongarm
Edgar Stroulger
Estaban Stubbe
Billy Stubbs
Albert Stump
Google Stump
Grogan Stump
Tobias Stump
Stunned Death Eater
Joshua Sturton
Sugarplum
Felix Summerbee
Summers
Yuvraj Suri
Junpei Suruga
Yoshihiro Suzuki
Jason Swann
Malcolm Swannage
Stephen Swain
Havelock Sweeting
Emeric Switch
Swoopstikes
Amrose Swott
Alex Sykes (I)
Alex Sykes (II)
Atsushi Takagi
Tall goblin
Robertus Tallis
Ryotaro Tanaka
Hardik Tandel
Rahul Tandel
Liu Tao's supporter
Tarragon
Gabriel Tate
Ted
Teddy (Niffler)
Teddy Taylor
Teffington
Tenebrus
Tertius
Tertius's brothers
Amit Thakkar
Vikram Thakur
Alistair Thaxted
The Maiden's kinsfolk
The Warlock's family
Theodore
Janus Thickey
Pius Thicknesse
Pius Thicknesse's sycophants
Third semi-finalist of the 1379 duelling contest
Third-floor corridor Slytherin Prefect (I)
Third-floor corridor Slytherin Prefect (II)
Dean Thomas
Dean Thomas's father
Dean Thomas's stepfather
Thomson's nephew
Thorin
Lewis Thorverton
Three Aurors who tried to arrest Rubeus Hagrid
Three unidentified Snatchers who disintegrated during the Battle of Hogwarts
Orsino Thruston
Thurkell brothers
Thaddeus Thurkell
Tiberius
Calvert Tillery
Albert Tillyman
Tim
Tim (Wampus cat)
Timothy the Timid
Titus
Sidney Todd
Kurt Todt
Tofty
Achilles Tolliver
Tom
Tom (Bowtruckle)
Tom (vandal)
Garius Tomkink
Tomkins
Edward Tonks
Toothless old man
Tilden Toots
Torvus
Torvus's father
Boniface Toubeau
Kenneth Towler
Trading Card Shop shopkeeper
Transylvanian farmer
Travers
Torquil Travers
Abel Treetops
Vincent Duc de Trefle-Picques
Sybill Trelawney's father
Bernard Tremblay
Falco Tremblay
Mason Tremblay
Donaghan Tremlett
Donaghan Tremlett's father
Trevor
Harry Trigg
Quentin Trimble
Sachin Tripathy
Tristan
Trocar
Troy
Gabriel Truman
Naoki Tsuchiya
James Tuckett (I)
James Tuckett (II)
Ignatius Tuft
Ambrose Turner
Darrel Turner
Marcus Turner
Adrian Tutley
Liz Tuttle's maternal grandfather
Norman Tuttle
Unidentified TV weatherman
Mark Twain
Aristotle Twelvetrees
Mallory Twiddle
Norvel Twonk
Wilkie Twycross
Uagadou potions champion
Ug the Unreliable
Ugga
Dolores Umbridge's brother
Orford Umbridge
Quintius Umfraville
Uncle Edward
Fytherley Undercliffe
Unicorn at the Magical Creatures Reserve
Unidentified 1920s Animagus
Unidentified 1985–1986 Defence Against the Dark Arts professor
Unidentified 1992–1993 Music professor
Unidentified 19th-century Hogwarts employee
Unidentified acolyte
Unidentified Amulet-seller in Diagon Alley
Unidentified auburn-haired centaur
Unidentified Australian wizard
Unidentified Azkaban escapee
Unidentified balding Ministry of Magic employee
Unidentified bank begging tramp
Unidentified bank employee
Unidentified bank guard
Unidentified bearded centaur
Unidentified Beauxbatons students
Unidentified black Death Eater at the Battle of Hogwarts (I)
Unidentified black Death Eater at the Battle of Hogwarts (II)
Unidentified black wizard during the Battle of Hogwarts
Unidentified blond twin boys at Platform Nine and Three-Quarters
Unidentified boy during the 1996 Quidditch match (I)
Unidentified boy in a corridor
Unidentified boy in the Great Hall (I)
Unidentified boy in the Great Hall (II)
Unidentified boy in the Great Hall (III)
Unidentified boy who attended Charm School's father
Unidentified boy who transfigured his friend
Unidentified boy with birthmark
Unidentified bushily whiskered Ministry of Magic employee
Unidentified bushy-haired muttering wizard
Unidentified card-playing boy
Unidentified centaur
Unidentified Chaser (I)
Unidentified Chaser (II)
Unidentified child in bubble
Unidentified children in the MACUSA headquarters
Unidentified clown
Unidentified clumsy Hogwarts violist
Unidentified Council of Magical Law clerk
Unidentified Customs official
Unidentified Customs official (II)
Unidentified Death Eater at the 1994 Quidditch World Cup
Unidentified Death Eater duelled by Kingsley Shacklebolt
Unidentified Death Eater in the Forbidden Forest
Unidentified Death Eater knocked out by Alastor Moody
Unidentified Death Eater stunned by Harry Potter in the Grand Staircase Tower
Unidentified Death Eater who engaged Arthur Weasley
Unidentified Death Eater who fought in the first-floor corridor (II)
Unidentified Death Eater who tortured a wizard
Unidentified Death Eater who was Stunned by Harry Potter
Unidentified Department of Magical Games and Sports representative
Unidentified dumpy Wizengamot member with a large black moustache
Unidentified dun-coloured centaur
Unidentified Durmstrang students
Unidentified dustman
Unidentified Erkstag warder
Unidentified executioner (II)
Unidentified falling man
Unidentified fire-breather
Unidentified first-year boy (I)
Unidentified first-year boy (II)
Unidentified first-year Slytherin boy
Unidentified five Aurors
Unidentified French policeman
Unidentified friend of McClaggan
Unidentified Frog Choir member (I)
Unidentified Frog Choir member (II)
Unidentified frowning Ministry of Magic wizard who murmured instructions to a quill
Unidentified German Auror
Unidentified German Minister for Magic in 1926
Unidentified German Ministry official
Unidentified giant at the Battle of Hogwarts (I)
Unidentified giant at the Battle of Hogwarts (II)
Unidentified giant at the Battle of Hogwarts (III)
Unidentified giant at the Battle of Hogwarts (IV)
Unidentified giant at the Battle of Hogwarts (V)
Unidentified giant in The Blind Pig
Unidentified goalkeeper
Unidentified goblin associate of Oswald Beamish
Unidentified goblin at Gringotts (I)
Unidentified goblin at Gringotts (VIII)
Unidentified goblin at Gringotts in 1998 (I)
Unidentified goblin at Gringotts in 1998 (II)
Unidentified goblin at Gringotts in 1998 (III)
Unidentified goblin at Gringotts in 1998 (IV)
Unidentified goblin at Gringotts in 1998 (V)
Unidentified goblin at Gringotts in 1998 (VI)
Unidentified goblin at Gringotts in 1998 (VII)
Unidentified goblin caroler (I)
Unidentified goblin killed by Voldemort
Unidentified goblin stockbroker
Unidentified grandfather
Unidentified grey-haired man during the Battle of Hogwarts
Unidentified Gringotts Bank goblin guard
Unidentified grubby-looking wizard
Unidentified Gryffindor boy (II)
Unidentified Gryffindor boy that greets Sir Nicholas (I)
Unidentified Gryffindor chaser (I)
Unidentified Gryffindor chaser (II)
Unidentified Gryffindor man (II)
Unidentified Gryffindor man (III)
Unidentified Gryffindor man (IV)
Unidentified hard-faced grey centaur
Unidentified Head Boy
Unidentified Headmaster with scroll
Unidentified hiding wizard during the Battle of Hogwarts
Unidentified Hit Wizard
Unidentified hobo
Unidentified Hogsmeade Death Eater (I)
Unidentified Hogsmeade Death Eater (II)
Unidentified Hogwartian in a pointed hat during the Battle of Hogwarts
Unidentified Hogwarts employees
Unidentified Hogwarts student interested in earth magic
Unidentified Hogwarts students at the Battle of Hogwarts
Unidentified Hogwarts students killed on the seventh floor
Unidentified insulting wizard
Unidentified Irishman
Unidentified irritated Muggle man
Unidentified juggler at the 422nd Quidditch World Cup
Unidentified Keeper (I)
Unidentified Keeper (III)
Unidentified light male Death Eater (I)
Unidentified MACUSA Aurors
Unidentified Magical Maintenance wizard
Unidentified male Acolyte (I)
Unidentified male Acolyte (II)
Unidentified male Acolyte (III)
Unidentified male Acolyte (IV)
Unidentified male bald Death Eater
Unidentified male Charms Professor
Unidentified male Death Eater (VIII)
Unidentified male Death Eater at Malfoy Manor
Unidentified male Death Eater at Malfoy Manor (II)
Unidentified male Death Eater at the Little Hangleton graveyard (I)
Unidentified male Death Eater during the Battle of Hogwarts
Unidentified male Death Eater during the Battle of Hogwarts (II)
Unidentified male Death Eater during the Battle of Hogwarts (III)
Unidentified male Death Eater during the Battle of Hogwarts (IV)
Unidentified male Death Eater killed by a grey-haired wizard
Unidentified male Death Eater killed on the seventh floor
Unidentified male Snatcher at Diagon Alley
Unidentified male Snatcher during the Battle of Hogwarts
Unidentified man in a grey suit during the Battle of Hogwarts
Unidentified man in Borgin and Burkes in 1996
Unidentified man killed in the courtyard explosion
Unidentified man that yelled the Death Eaters were coming
Unidentified man who opened the doors of the Hearing Room for Newton and Theseus Scamander
Unidentified member of the Dark Force Defence League
Unidentified Merman at the Great Lake
Unidentified Merman who fell in love with Mirabella Plunkett
Unidentified Minister of Magical Transportation
Unidentified Ministry guard
Unidentified Ministry wizard (I)
Unidentified Ministry Wizard in 1997 (I)
Unidentified moustachioed British Ministry visitor
Unidentified Muggle family
Unidentified Muggle football commentator
Unidentified Muggle man looking at Rubeus Hagrid in 1991
Unidentified Muggle man with newspaper
Unidentified Muggle radio host
Unidentified Muggle witness
Unidentified Muggle woman (III)'s son
Unidentified Muggle-born Hogwarts student's parents
Unidentified nearby wizard
Unidentified newspaper boy
Unidentified nine-year-old's grandparents
Unidentified Non-Magique father
Unidentified Non-Magique toddler
Unidentified Old Man
Unidentified pet-owner in Knockturn Alley
Unidentified Petrified boy (I)
Unidentified Petrified boy (II)
Unidentified photographer (I)
Unidentified photographer (II)
Unidentified police officer (I)
Unidentified police officer (II)
Unidentified poor boy
Unidentified Portkey tout
Unidentified portrait in Malfoy Manor (II)
Unidentified portrait in Malfoy Manor (III)
Unidentified Puking Pastilles Victim
Unidentified pumpkin juice seller at the 1994 Quidditch World Cup
Unidentified Quidditch Captain (I)
Unidentified Ravenclaw member of Dumbledore's Army (I)
Unidentified Ravenclaw member of Dumbledore's Army (II)
Unidentified Ravenclaw Seeker's substitute
Unidentified reporter
Unidentified Seeker (II)
Unidentified sleeping Headmaster (1568AD)
Unidentified sleeping Headmaster in blue
Unidentified sleeping Headmaster in gold
Unidentified sleeping Headmaster with apple
Unidentified sleeping Headmaster with astrolabe
Unidentified sleeping Headmaster with book
Unidentified sleeping Headmaster with castle sketch
Unidentified sleeping Headmaster with paper
Unidentified sleeping Headmaster with starmap
Unidentified Slug Club Christmas party attendee
Unidentified Slytherin Beater (I)
Unidentified Slytherin Beater (II)
Unidentified Slytherin boy (I)
Unidentified Slytherin boy (II)
Unidentified Slytherin boy (III)
Unidentified Slytherin boy in the Battle of Hogwarts
Unidentified Slytherin Keeper
Unidentified Slytherin knight
Unidentified Snatcher (III)
Unidentified Snatcher (V)
Unidentified Snatchers in Diagon Alley
Unidentified son
Unidentified St Mungo's patient's brother
Unidentified ten-year-old
Unidentified Thestrals
Unidentified third-year boy
Unidentified third-year Slytherin boy
Unidentified two Ministry Guards
Unidentified Wampanoag children
Unidentified watchman
Unidentified white-haired wizard during the Battle of Hogwarts
Unidentified witness (I)
Unidentified witness (II)
Unidentified wizard at Platform Nine and Three-Quarters (I)
Unidentified wizard at Platform Nine and Three-Quarters (II)
Unidentified wizard at Platform Nine and Three-Quarters (III)
Unidentified wizard killed at the Quad battlements
Unidentified wizard who dropped an Erumpent horn
Unidentified Wizards in the Hog's Head
Unidentified Wizengamot clerk
Unidentified workman
Unidentified young husband
Unidentified young man
Unnamed Kwidditch players
Urg the Unclean
Urgruff the Unwary
Uric the Oddball
Elphinstone Urquart
Urquhart
Thomas Vace
Vaisey
Tanner Van Burm
Vargot
Herbert Varney
Milford Vessel
Gerald Vickers
Victor
Leonardo Da Vinci
Violet-cloaked wizard
Vindictus Viridian
Vlad the Impaler
Anton Vogel
Anton Vogel's bodyguard
Arnold Vogler
Ivan Volkov
Luciano Volpi
Edric Vosper
Boris Vulchanov
Pyotr Vulchanov
Vulpus
Adalbert Waffling
Wagga Wagga Werewolf
Willy Wagstaff
Myron Wagtail
Waiter at the Three Broomsticks
Waiter in The Leaky Cauldron
Waiter serving dragon tartare
Waiters at William Weasley and Fleur Delacour's wedding
Yoshi Wakahisa
Laurence Wakefield
Edgar Wallace
Wally Wimbles
Wandless
Karl Wang
Celestina Warbeck's father
Celestina Warbeck's first husband
Celestina Warbeck's second husband
Celestina Warbeck's son
Irving Warble
Jeremius Wardwart
Warlock (The Warlock's Hairy Heart)
The Warlock's friends
Eugene Warmsley
Myrtle Warren's father
Warrington sisters' father
Cassius Warrington
Fabius Watkins
Wealthy man who owned the Riddle House
Weasley children's cousin
Weasley children's uncle
Weasley family chickens
Weasley family ghoul
Molly Weasley's second cousin
Arthur Weasley
Arthur Weasley's brothers
Charles Weasley
Fred Weasley
Fred Weasley II
George Weasley
Hector Weasley
Louis Weasley
Panju Weasley
Percy Weasley
Ronald Weasley
Septimus Weasley
William Weasley
Alec Webb
Alex Wednesbury
Wee Willykins
Helmut Weiss
Konrad Weiss
Baglan Wellnelly
Gruffyd Wellnelly
H. G. Wells
Willi Wenzel
Unidentified werewolf
Norman Wesley
Rich West
Westenberg
Ryan Westrup
Eric Whalley
Spencer Whiddon
Kennilworthy Whisp
Whispering wizard
Kevin Whitby
Devlin Whitehorn
Hadrian Whittle
Samson Wiblin
Willy Widdershins
Hermann Wiel
Wigby
Dempster Wiggleswade
Wilhelm Wigworthy
R. Wilde Aston
Wilfred the Wistful
Simon Wilkinson
Will
Maurice Willard
Clyde Sizemore
Maurice Willards
Gerard Willerby
William (Hogwarts student)
William (Pukwudgie)
William I
William III
William Weasley's South American pen-friend
Alexander William
Benjy Williams
Williamson
Henry Willis
Gilbert Wimple
Talbott Winger
Talbott Winger's father
Tom Wingrove
Rufus Winickus
Rubens Winikus
Barry Winkle
Winogrand
Winston
Herman Wintringham
Unidentified Wiseacre's Wizarding Equipment employee
Oliver Wiseman
Witch and Wizard Couple
Stoddard Withers
Wizard (The Wizard and the Hopping Pot)
Unidentified wizard in Knockturn Alley
Wizard in plus-fours
Wizard who claimed to be a dragon killer
Wizard who claimed to be a Vampire Hunter
Wizard who killed a Chimaera
Wizard with top hat
Wizard's father
Simeon Woderuff
Wolfgang Amadeus Mozart
Wladyslaw Wolfke
Jamie Wolpert (in-universe)
Nigel Wolpert
Oliver Wood's father
Oliver Wood
Robert Wood
Aron Woodbridge
Hengist of Woodcroft
Workmen at Tottenham Court Road
Augustus Worme
Eldred Worple
Momolu Wotorson
Bowman Wright's father
Bowman Wright
Josef Wronski
Nigel Wroxton
Mervyn Wynch
Bonawentura Wójcik
Lydian Xeep
Georgios Xenakis
J. B. Yabsley
Ryuichi Yamaguchi
Katsuji Yamazaki
David Yates (in-universe)
Yaxley (1920s)
Corban Yaxley
Ye Olde Curiosity Shop shopkeeper
Dzou Yen
Kousuke Yoshioka
Cyprian Youdle
Unidentified young wizard
Andy Young
M. Young
Zabini
Blaise Zabini
Blaise Zabini's mother's seven husbands
Ladislaw Zamojski
Georgi Zdravko
Alonzo Zema
Lev Zograf
Zonko
Zoo director
Zygmunt Budge's sheep
