sentence,entities
"The other champions 
were now sitting in chairs near the door, and he sat 
down quickly next to Cedric, looking up at the velvet- 
covered table, where four of the five judges were now 
sitting — Professor Karkaroff, Madame Maxime, Mr. 
Crouch, and Ludo Bagman.",['Mr.']
"“May I introduce Mr. Ollivander?” said Dumbledore, 
taking his place at the judges’ table and talking to the 
champions.","['Dumbledore', 'Mr.']"
"Harry had met Mr. Ollivander before — 
he was the wand-maker from whom Harry had 
bought his own wand over three years ago in Diagon 
Alley. 

",['Mr.']
"“Mademoiselle Delacour, could we have you first, 
please?” said Mr. Ollivander, stepping into the empty 
space in the middle of the room. 

",['Mr.']
"Fleur Delacour swept over to Mr. Ollivander and 
handed him her wand. 

",['Mr.']
"So Fleur was part veela, thought Harry, making a 
mental note to tell Ron . . .",['Ron']
"then he remembered that 
Ron wasn’t speaking to him. 

",['Ron']
"“Yes,” said Mr. Ollivander, “yes, I’ve never used veela 
hair myself, of course.",['Mr.']
"Page | 341 Harry Potter and the Goblet of Fire - J.K. Rowling 




Mr. Ollivander ran his fingers along the wand, 
apparently checking for scratches or bumps; then he 
muttered, “ OrchideousV’ and a bunch of flowers burst 
from the wand tip. 

",['Mr.']
"“Very well, very well, it’s in fine working order,” said 
Mr. Ollivander, scooping up the flowers and handing 
them to Fleur with her wand.",['Mr.']
"“Mr. Diggory, you next.” 

",['Mr.']
"“Ah, now, this is one of mine, isn’t it?” said Mr. 
Ollivander, with much more enthusiasm, as Cedric 
handed over his wand.",['Mr.']
"Mr. Ollivander sent a stream of silver smoke rings 
across the room from the tip of Cedric’s wand, 
pronounced himself satisfied, and then said, “Mr. 
Krum, if you please.” 

",['Mr.']
"Viktor Krum got up and slouched, round-shouldered 
and duck-footed, toward Mr. Ollivander.",['Mr.']
"“Hmm,” said Mr. Ollivander, “this is a Gregorovitch 
creation, unless I’m much mistaken?",['Mr.']
"“Good,” said Mr. Ollivander, handing Krum back his 
wand.",['Mr.']
"“Which leaves ... Mr. Potter.” 

",['Mr. Potter']
"Harry got to his feet and walked past Krum to Mr. 
Ollivander.",['Mr.']
"“Aaaah, yes,” said Mr. Ollivander, his pale eyes 
suddenly gleaming.",['Mr.']
"Four summers ago, on his eleventh birthday, he had 
entered Mr. Ollivander’s shop with Hagrid to buy a 
wand.","['Hagrid', 'Mr.']"
"Mr. Ollivander had taken his measurements 
and then started handing him wands to try.",['Mr.']
"Mr. Ollivander had been very surprised that Harry 
had been so compatible with this wand.",['Mr.']
"“Curious,” he 
had said, “curious,” and not until Harry asked what 
was curious had Mr. Ollivander explained that the 
phoenix feather in Harry’s wand had come from the 
same bird that had supplied the core of Lord 
Voldemort’s. 

",['Mr.']
"However, 
he really hoped that Mr. Ollivander wasn’t about to 
tell the room about it.",['Mr.']
"Mr. Ollivander spent much longer examining Harry’s 
wand than anyone else’s.",['Mr.']
"“Thank you all,” said Dumbledore, standing up at the 
judges’ table.",['Dumbledore']
"“Photos, Dumbledore, photos!” cried Bagman 
excitedly.",['Dumbledore']
"Up in the dormitory, he came across Ron. 

",['Ron']
"“You’ve had an owl,” said Ron brusquely the moment 
he walked in.",['Ron']
"“And we’ve got to do our detentions tomorrow night, 
Snape’s dungeon,” said Ron. 

","['Ron', 'Snape']"
"I know better than anyone that you can look after 
yourself and while you’re around Dumbledore and 
Moody I don’t think anyone will be able to hurt you. 
",['Dumbledore']
"Entering you in that tournament would have been very 
risky, especially right under Dumbledore’ s nose. 

",['Dumbledore']
"Pansy Parkinson had 
shrieked the first time she had come face-to-face with 
Hermione after Rita’s article had appeared.",['Parkinson']
"Ron hadn’t spoken to 
him at all since he had told him about Snape’s 
detentions.","['Ron', 'Snape']"
"Harry had half hoped they would make 
things up during the two hours they were forced to 
pickle rats’ brains in Snape’s dungeon, but that had 
been the day Rita’s article had appeared, which 
seemed to have confirmed Ron’s belief that Harry was 
really enjoying all the attention. 

","['Ron', 'Snape']"
"Hermione was furious with the pair of them; she went 
from one to the other, trying to force them to talk to 
each other, but Harry was adamant: He would talk to 
Ron again only if Ron admitted that Harry hadn’t put 
his name in the Goblet of Fire and apologized for 
calling him a liar. 

",['Ron']
"“And I 
know he misses you — ” 

“Miss him?” said Harry.",['Miss']
"Harry liked Hermione 
very much, but she just wasn’t the same as Ron. 

",['Ron']
"Quite apart from liking to get Quidditch terms 
correct, it caused him another pang to imagine Ron’s 
expression if he could have heard Hermione talking 
about Wonky- Faints. 

",['Ron']
"“What about Ron, though?”",['Ron']
"“Oh Harry, this is so stupid — ” 

“I’ll come, but I’m not meeting Ron, and I’m wearing 
my Invisibility Cloak.” 

“Oh all right then ...”",['Ron']
You don’t have to talk to Ron!”,['Ron']
"On his way 
through the pub, Harry spotted Ron, who was sitting 
with Fred, George, and Lee Jordan.",['Ron']
"Resisting the urge 
to give Ron a good hard poke in the back of the head, 
he finally reached the table and sat down at it. 

",['Ron']
"Harry saw his 
and Ron’s names at the top of the very short list.",['Ron']
"Ron would be 
sitting with him.",['Ron']
"“Look, it’s Hagrid!” said Hermione. 



",['Hagrid']
"The back of Hagrid ’s enormous shaggy head — he 
had mercifully abandoned his bunches — emerged 
over the crowd.",['Hagrid']
"Harry wondered why he hadn’t 
spotted him at once, as Hagrid was so large, but 
standing up carefully, he saw that Hagrid had been 
leaning low, talking to Professor Moody.",['Hagrid']
"Hagrid had 
his usual enormous tankard in front of him, but 
Moody was drinking from his hip flask.",['Hagrid']
"As Harry watched, he saw Hagrid and Moody get up 
to leave.",['Hagrid']
"He waved, then remembered that Hagrid 
couldn’t see him.",['Hagrid']
"He tapped Hagrid in the small of the back (being 
unable to reach his shoulder), muttered something to 
him, and then the pair of them made their way back 
across the pub toward Harry and Hermione’s table. 

",['Hagrid']
"“All right, Hermione?” said Hagrid loudly. 

",['Hagrid']
Hagrid was beaming down at Harry too.,['Hagrid']
"Harry knew 
Hagrid couldn’t see him, but Moody had obviously 
told Hagrid he was there.",['Hagrid']
"Hagrid now bent down on 
the pretext of reading the S.P.E.W. notebook as well, 
and said in a whisper so low that only Harry could 
hear it, “Harry, meet me tonight at midnight at me 
cabin.",['Hagrid']
"Straightening up, Hagrid said loudly, “Nice ter see 
yeh, Hermione,” winked, and departed.",['Hagrid']
"“Why does Hagrid want me to meet him at midnight?” 
",['Hagrid']
"It was true that going down to Hagrid ’s at midnight 
would mean cutting his meeting with Sirius very fine 
indeed; Hermione suggested sending Hedwig down to 
Hagrid ’s to tell him he couldn’t go — always assuming 
she would consent to take the note, of course — 

Harry, however, thought it better just to be quick at 
whatever Hagrid wanted him for.",['Hagrid']
"He was very curious 
to know what this might be; Hagrid had never asked 
Harry to visit him so late at night. 

",['Hagrid']
"Harry walked down the 
lawn toward the lights shining in Hagrid’s cabin.",['Hagrid']
"The 
inside of the enormous Beauxbatons carriage was 
also lit up; Harry could hear Madame Maxime talking 
inside it as he knocked on Hagrid’s front door. 

",['Hagrid']
"Hagrid whispered, opening the 
door and looking around. 

",['Hagrid']
"“What’s up?” 

“Got summat ter show yeh,” said Hagrid. 

",['Hagrid']
"There was an air of enormous excitement about 
Hagrid.",['Hagrid']
"Harry said warily, 
wondering if the skrewts had laid eggs, or Hagrid had 
managed to buy another giant three-headed dog off a 
stranger in a pub. 



",['Hagrid']
"Page | 358 



Harry Potter and the Goblet of Fire - J.K. Rowling 




“Come with me, keep quiet, an’ keep yerself covered 
with that cloak,” said Hagrid.",['Hagrid']
"“Listen, Hagrid, I can’t stay long.",['Hagrid']
"I’ve got to be back 
up at the castle by one o’clock — ” 

But Hagrid wasn’t listening; he was opening the cabin 
door and striding off into the night.",['Hagrid']
"Harry hurried to 
follow and found, to his great surprise, that Hagrid 
was leading him to the Beauxbatons carriage. 

",['Hagrid']
"“Hagrid, what — ?” 

“Shhh!” said Hagrid, and he knocked three times on 
the door bearing the crossed golden wands. 

",['Hagrid']
"She 
smiled when she saw Hagrid. 

",['Hagrid']
"“Bong-sewer,” said Hagrid, beaming at her, and 
holding out a hand to help her down the golden steps. 

",['Hagrid']
"Madame Maxime closed the door behind her, Hagrid 
offered her his arm, and they set off around the edge 
of the paddock containing Madame Maxime ’s giant 
winged horses, with Harry, totally bewildered, 
running to keep up with them.",['Hagrid']
"Had Hagrid wanted to 
show him Madame Maxime?",['Hagrid']
"Page | 359 



Harry Potter and the Goblet of Fire - J.K. Rowling 




“Yeh’ll enjoy this,” said Hagrid gruffly, “worth seem’, 
trust me.",['Hagrid']
"Hagrid had some 
harebrained scheme in hand, which might make him 
miss Sirius.",['Hagrid']
"If they didn’t get there soon, he was going 
to turn around, go straight back to the castle, and 
leave Hagrid to enjoy his moonlit stroll with Madame 
Maxime. ... 

",['Hagrid']
"Hagrid led Madame Maxime around a clump of trees 
and came to a halt.",['Hagrid']
"“Keep back there, Hagrid!” yelled a wizard near the 
fence, straining on the chain he was holding.",['Hagrid']
"“Is’n’ it beautiful?” said Hagrid softly. 

",['Hagrid']
"Hagrid asked Madame Maxime 
excitedly.",['Hagrid']
"The wizard who had 
warned Hagrid not to come any closer turned, and 
Harry realized who it was: Charlie Weasley. 

",['Hagrid']
"“All right, Hagrid?” he panted, coming over to talk. 
",['Hagrid']
"“They should be okay now — we put them out with a 
Sleeping Draft on the way here, thought it might be 
better for them to wake up in the dark and the quiet 
— but, like you saw, they weren’t happy, not happy at 
all — ” 



“What breeds you got here, Charlie?” said Hagrid, 
gazing at the closest dragon, the black one, with 
something close to reverence.",['Hagrid']
"“I didn’t know you were bringing her, Hagrid,” Charlie 
said, frowning.",['Hagrid']
"“Jus’ thought she’d like ter see ’em,” shrugged Hagrid, 
still gazing, enraptured, at the dragons. 

",['Hagrid']
"“Really romantic date, Hagrid,” said Charlie, shaking 
his head. 

",['Hagrid']
"“Four ...” said Hagrid, “so it’s one fer each o’ the 
champions, is it?",['Hagrid']
"Hagrid let 
out a moan of longing. 

",['Hagrid']
"“I’ve got them counted, Hagrid,” said Charlie sternly. 
",['Hagrid']
"“Fine,” said Hagrid.",['Hagrid']
"Trusting to the fact that 
Hagrid wouldn’t miss him, with the attractions of four 
dragons and Madame Maxime to occupy him, he 
turned silently and began to walk away, back to the 
castle. 

",['Hagrid']
"He might even 
have spotted Hagrid and Madame Maxime heading off 
around the forest together — they were hardly 
difficult to spot at a distance . . .",['Hagrid']
"If Harry hadn’t 
seen Mr. Diggory do exactly this back in the Weasleys’ 
kitchen, it would have scared him out of his wits. 
",['Mr.']
"Before he could stop himself, he was 
talking more than he’d talked in days — about how 
no one believed he hadn’t entered the tournament of 
his own free will, how Rita Skeeter had lied about him 
in the Daily Prophet, how he couldn’t walk down a 
corridor without being sneered at — and about Ron, 
Ron not believing him, Ron’s jealousy ... 

",['Ron']
"Page | 366 Harry Potter and the Goblet of Fire - J.K. Rowling 




""... and now Hagrid’s just shown me what’s coming in 
the first task, and it’s dragons, Sirius, and I’m a 
goner,” he finished desperately. 

",['Hagrid']
"I’d bet everything that’s why Dumbledore 
wanted an Auror at Hogwarts this year — to keep an 
eye on him.",['Dumbledore']
It was Ron.,['Ron']
"Dressed in his maroon paisley pajamas, 
Ron stopped dead facing Harry across the room, and 
looked around. 

",['Ron']
"Page | 370 



Harry Potter and the Goblet of Fire - J.K. Rowling 




“I just wondered where you — ” Ron broke off, 
shrugging.",['Ron']
"He knew that Ron had no idea what 
he’d walked in on, knew he hadn’t done it on purpose, 
but he didn’t care — at this moment he hated 
everything about Ron, right down to the several 
inches of bare ankle showing beneath his pajama 
trousers. 

",['Ron']
"“Sorry about that,” said Ron, his face reddening with 
anger.",['Ron']
"It hit Ron on the forehead 
and bounced off. 

",['Ron']
"He strode across the room toward the stairs; he half 
expected Ron to stop him, he would even have liked 
Ron to throw a punch at him, but Ron just stood 
there in his too-small pajamas, and Harry, having 
stormed upstairs, lay awake in bed fuming for a long 
time afterward and didn’t hear him come up to bed. 



",['Ron']
"When he’d finally got all his clothes on the right 
parts of his body, he hurried off to find Hermione, 
locating her at the Gryffindor table in the Great Hall, 
where she was eating breakfast with Ginny.",['Ginny']
"This is no good, this is for nutters like Hagrid who 
want to keep them healthy.",['Hagrid']
"I’d 
say Transfigure it, but something that big, you really 
haven’t got a hope, I doubt even Professor McGonagall 
... unless you’re supposed to put the spell on 
yourself?",['McGonagall']
"“Tell Flitwick I’m 
coming, go on. ...” 

",['Flitwick']
"“Dragons,” said Harry, speaking quickly, in case 
Professor Flitwick came out to see where Cedric had 
got to.",['Flitwick']
"“Never mind,” said Harry quickly — he knew Hagrid 
would be in trouble if he told the truth.",['Hagrid']
"Harry wouldn’t have let his worst enemy face 
those monsters unprepared — well, perhaps Malfoy or 
Snape ... 

","['Snape', 'Malfoy']"
"Would Moody 
go to Dumbledore and tell on Hagrid, or just turn 
Harry into a ferret?","['Hagrid', 'Dumbledore']"
"In Professor Lockhart’s day, the walls had 
been plastered with beaming, winking pictures of 
Professor Lockhart himself.",['Lockhart']
"When Lupin had lived 
here, you were more likely to come across a specimen 
of some fascinating new Dark creature he had 
procured for them to study in class.",['Lupin']
"He’d been afraid of this — but he 
hadn’t told Cedric, and he certainly wasn’t going to 
tell Moody, that Hagrid had broken the rules. 

",['Hagrid']
"I’ve 
been telling Dumbledore from the start, he can be as 
high-minded as he likes, but you can bet old 
Karkaroff and Maxime won’t be.",['Dumbledore']
They want to beat Dumbledore.,['Dumbledore']
"He therefore had to endure over an hour 
of Professor Trelawney, who spent half the lesson 
telling everyone that the position of Mars with relation 



Page | 381 



Harry Potter and the Goblet of Fire - J.K. Rowling 




to Saturn at that moment meant that people born in 
July were in great danger of sudden, violent deaths. 

",['Trelawney']
"Ron looked for a moment as though he was going to 
laugh; he certainly caught Harry’s eye for the first 
time in days, but Harry was still feeling too resentful 
toward Ron to care.",['Ron']
"the last of the 
dragon-free hours?), Professor McGonagall was 
hurrying over to him in the Great Hall.",['McGonagall']
He left the Great Hall with Professor McGonagall.,['McGonagall']
"“You’re to go in here with the other champions,” said 
Professor McGonagall, in a rather shaky sort of voice, 
“and wait for your turn, Potter.",['McGonagall']
"Mr. Bagman is in 
there ...",['Mr.']
"Mr. 
Diggory, you’re first, just go out into the enclosure 
when you hear a whistle, all right?",['Mr.']
"“Miss Delacour, if you please!” 



",['Miss']
“And here comes Mr. Krum!”,['Mr.']
"“Are you watching this, Mr. 
Krum?” 

",['Mr.']
"Well, this is going to shorten the odds on Mr. 
Potter!” 

",['Mr.']
"Harry saw the dragon keepers rushing forward to 
subdue the Horntail, and, over at the entrance to the 
enclosure, Professor McGonagall, Professor Moody, 
and Hagrid hurrying to meet him, all of them waving 
him toward them, their smiles evident even from this 
distance.","['McGonagall', 'Hagrid']"
"“That was excellent, Potter!” cried Professor 
McGonagall as he got off the Firebolt — which from 
her was extravagant praise.",['McGonagall']
"“Yeh did it, Harry!” said Hagrid hoarsely.",['Hagrid']
"An’ agains’ the Horntail an’ all, an’ yeh know Charlie 
said that was the wors’ — ” 

“Thanks, Hagrid,” said Harry loudly, so that Hagrid 
wouldn’t blunder on and reveal that he had shown 
Harry the dragons beforehand. 

",['Hagrid']
"“Right then, Potter, the first aid tent, please ...” said 
Professor McGonagall. 

",['McGonagall']
"He got to his feet, wanting to see what 
was going on outside, but before he’d reached the 
mouth of the tent, two people had come darting inside 
— Hermione, followed closely by Ron. 

“Harry, you were brilliant!”",['Ron']
"But Harry was looking at Ron, who was very white 
and staring at Harry as though he were a ghost. 

",['Ron']
"It was as though the last few weeks had never 
happened — as though Harry were meeting Ron for 
the first time, right after he’d been made champion. 

",['Ron']
"Ron opened his mouth 
uncertainly.",['Ron']
"Harry knew Ron was about to apologize 
and suddenly he found he didn’t need to hear it. 

",['Ron']
"“It’s okay,” he said, before Ron could get the words 
out.",['Ron']
"Page | 395 



Harry Potter and the Goblet of Fire - J.K. Rowling 




“No,” said Ron, “I shouldn’t’ve — ” 



“ Forget it,” Harry said. 

",['Ron']
"Ron grinned nervously at him, and Harry grinned 
back. 

",['Ron']
"“Barking mad,” said Ron, shaking his head.",['Ron']
"“Harry, 
c’mon, they’ll be putting up your scores. ...” 

Picking up the golden egg and his Firebolt, feeling 
more elated than he would have believed possible an 
hour ago, Harry ducked out of the tent, Ron by his 
side, talking fast. 

",['Ron']
"Ron drew breath as he and Harry reached the edge of 
the enclosure.",['Ron']
"“It’s marks out of ten from each one,” Ron said, and 
",['Ron']
“Not bad!” said Ron as the crowd applauded.,['Ron']
Mr. Crouch came next.,['Mr.']
"Ron yelled, thumping Harry on the 
back. 

",['Ron']
"Next, Dumbledore.",['Dumbledore']
"Ron yelled excitedly. 

",['Ron']
Ron bellowed furiously.,['Ron']
"But Harry didn’t care, he wouldn’t have cared if 
Karkaroff had given him zero; Ron’s indignation on 
his behalf was worth about a hundred points to him. 
",['Ron']
"He didn’t tell Ron this, of course, but his heart felt 
lighter than air as he turned to leave the enclosure. 
",['Ron']
"just Ron ... those weren’t only 
Gryffindors cheering in the crowd.",['Ron']
"Ron said he would wait, so Harry reentered the tent, 
which somehow looked quite different now: friendly 
and welcoming.",['Ron']
"Harry left the tent, rejoined Ron, and they started to 
walk back around the edge of the forest, talking hard; 
Harry wanted to hear what the other champions had 
done in more detail.",['Ron']
"And he set off back to the castle with Ron. 



Page | 400 Harry Potter and the Goblet of Fire - J.K. Rowling 






THE HOUSE-ELF LIBERATION FRONT 

Harry, Ron, and Hermione went up to the Owlery that 
evening to find Pigwidgeon, so that Harry could send 
Sirius a letter telling him that he had managed to get 
past his dragon unscathed.",['Ron']
"On the way, Harry filled 
Ron in on everything Sirius had told him about 
Karkaroff.",['Ron']
"Though shocked at first to hear that 
Karkaroff had been a Death Eater, by the time they 
entered the Owlery Ron was saying that they ought to 
have suspected it all along. 

",['Ron']
"“Remember what Malfoy 
said on the train, about his dad being friends with 
Karkaroff?",['Malfoy']
"Ron snatched Pigwidgeon out of 
the air and held him still while Harry attached the 
letter to his leg. 

",['Ron']
"Ron went on as 
he carried Pigwidgeon to the window.",['Ron']
"Harry knew that Ron was only saying this to make up 
for his behavior of the last few weeks, but he 
appreciated it all the same.",['Ron']
"Hermione, however, 
leaned against the Owlery wall, folded her arms, and 
frowned at Ron. 

",['Ron']
"“Right little ray of sunshine, aren’t you?” said Ron. 
",['Ron']
"“You and Professor Trelawney should get together 
sometime.” 

",['Trelawney']
"They watched Pigwidgeon 
disappear into the darkness, and then Ron said, 

“Well, we’d better get downstairs for your surprise 
party, Harry — Fred and George should have nicked 
enough food from the kitchens by now.” 

",['Ron']
"Harry helped himself to food; he had almost forgotten 
what it was like to feel properly hungry, and sat down 
with Ron and Hermione.",['Ron']
"He couldn’t believe how 
happy he felt; he had Ron back on his side, he’d 
gotten through the first task, and he wouldn’t have to 
face the second one for three months. 

",['Ron']
"It was nearly one in the morning when Harry finally 
went up to the dormitory with Ron, Neville, Seamus, 
and Dean.",['Ron']
"Really, Harry thought, as he pulled the hangings on 
his four-poster closed, Hagrid had a point . . .",['Hagrid']
"Hagrid, he noticed, was keeping Madame 
Maxime’s horses well provided with their preferred 
drink of single-malt whiskey; the fumes wafting from 
the trough in the corner of their paddock was enough 
to make the entire Care of Magical Creatures class 
light-headed.",['Hagrid']
"“I’m not sure whether they hibernate or not,” Hagrid 
told the shivering class in the windy pumpkin patch 
next lesson.",['Hagrid']
"The class 
Page | 406 Harry Potter and the Goblet of Fire - J.K. Rowling 




looked dispiritedly at the enormous boxes Hagrid had 
brought out, all lined with pillows and fluffy blankets. 

",['Hagrid']
"“Well jus’ lead ’em in here,” Hagrid said, “an’ put the 
lids on, and we’ll see what happens.” 

",['Hagrid']
"Hagrid was soon yelling, “Don’ panic, 
now, don’ panic!”",['Hagrid']
"Most of the class — Malfoy, 
Crabbe, and Goyle in the lead — had fled into 
Hagrid ’s cabin through the back door and barricaded 
themselves in; Harry, Ron, and Hermione, however, 
were among those who remained outside trying to 
help Hagrid.","['Ron', 'Hagrid', 'Malfoy']"
"Hagrid shouted as Ron and 
Harry used their wands to shoot jets of fiery sparks at 
the skrewt, which was advancing menacingly on 
them, its sting arched, quivering, over its back.","['Ron', 'Hagrid']"
"Ron shouted angrily 
as he and Harry backed into the wall of Hagrid ’s 
cabin, still holding the skrewt off with their sparks. 

","['Ron', 'Hagrid']"
"Rita Skeeter was leaning on Hagrid ’s garden fence, 
looking in at the mayhem.",['Hagrid']
"Page | 407 



Harry Potter and the Goblet of Fire - J.K. Rowling 




Hagrid launched himself forward on top of the skrewt 
that was cornering Harry and Ron and flattened it; a 
blast of fire shot out of its end, withering the 
pumpkin plants nearby. 

","['Ron', 'Hagrid']"
"Hagrid asked Rita Skeeter as he 
slipped a loop of rope around the skrewt’s sting and 
tightened it. 

",['Hagrid']
"“Thought Dumbledore said you weren’ allowed inside 
the school anymore,” said Hagrid, frowning slightly as 
he got off the slightly squashed skrewt and started 
tugging it over to its fellows. 

","['Hagrid', 'Dumbledore']"
"Rita acted as though she hadn’t heard what Hagrid 
had said. 

",['Hagrid']
"“Blast-Ended Skrewts,” grunted Hagrid. 

",['Hagrid']
"Harry noticed a dull red flush rising up out of 
Hagrid’s wild black beard, and his heart sank.",['Hagrid']
"Where 
had Hagrid got the skrewts from?",['Hagrid']
"Hagrid beamed at him. 

",['Hagrid']
"she added to Hagrid. 

",['Hagrid']
"“This is o’ny me second year,” said Hagrid. 

",['Hagrid']
"“Blast-Ended Skrewts,” Hagrid said eagerly.",['Hagrid']
"Harry had a very bad feeling about this, but there was 
no way of communicating it to Hagrid without Rita 
Skeeter seeing, so he had to stand and watch in 
silence as Hagrid and Rita",['Hagrid']
"Rita Skeeter called merrily to 
him as he set off with Ron and Hermione.",['Ron']
"“Until 
Friday night, then, Hagrid!” 



",['Hagrid']
"They looked at one another — it was exactly the sort 
of thing Hagrid might do. 

",['Hagrid']
"“Hagrid’s been in loads of trouble before, and 
Dumbledore’s never sacked him,” said Ron 
consolingly.","['Ron', 'Hagrid', 'Dumbledore']"
"Harry thoroughly enjoyed double Divination that 
afternoon; they were still doing star charts and 
predictions, but now that he and Ron were friends 
once more, the whole thing seemed very funny again. 
",['Ron']
"Professor Trelawney, who had been so pleased with 
the pair of them when they had been predicting their 
own horrific deaths, quickly became irritated as they 
sniggered through her explanation of the various 
ways in which Pluto could disrupt everyday life. 

",['Trelawney']
"Ron muttered 
under his breath. 

",['Ron']
"“Yes,” said Professor Trelawney, nodding impressively, 
“it comes, ever closer, it circles overhead like a 
vulture, ever lower ... ever lower over the castle.",['Trelawney']
"“It’d be a bit more impressive if she hadn’t done it 
about eighty times before,” Harry said as they finally 
regained the fresh air of the staircase beneath 
Professor Trelawney’s room.",['Trelawney']
"“You’d be a sort of extra-concentrated ghost,” said 
Ron, chortling, as they passed the Bloody Baron going 
in the opposite direction, his wide eyes staring 
sinisterly.",['Ron']
"Ron hovered 
behind the bookshelves for a while, watching Krum, 
debating in whispers with Harry whether he should 
ask for an autograph — but then Ron realized that six 
or seven girls were lurking in the next row of books, 
debating exactly the same thing, and he lost his 
enthusiasm for the idea. 



",['Ron']
"Ron said as he and 
Harry went back to Gryffindor Tower. 



",['Ron']
"“I’ll show you when we get there — oh come on, quick 



Harry looked around at Ron; he looked back at Harry, 
intrigued. 

",['Ron']
"“Okay,” Harry said, starting off back down the 
corridor with Hermione, Ron hurrying to keep up. 

",['Ron']
"Ron shouted over his shoulder. 

",['Ron']
"He and Ron followed 
Hermione down a flight of stone steps, but instead of 
ending up in a gloomy underground passage like the 
one that led to Snape’s dungeon, they found 
themselves in a broad stone corridor, brightly lit with 
torches, and decorated with cheerful paintings that 
were mainly of food. 

","['Ron', 'Snape']"
"He nudged Ron and pointed to the painting just 
behind Hermione.",['Ron']
"“Hermione!” said Ron, cottoning on.",['Ron']
"“And it’s not spew, 
Ron — ” 

“Changed the name, have you?” said Ron, frowning at 
her.",['Ron']
"One of these, Harry saw, was the black one 
Harry had removed from his own foot and tricked Mr. 
Malfoy into giving Dobby, thereby setting Dobby free. 
","['Mr.', 'Malfoy']"
"“Professor Dumbledore gave 
Dobby and Winky jobs, sir!” 

",['Dumbledore']
"She and Ron had followed 
Harry and Dobby to the end of the kitchen.",['Ron']
"Instantly, about six house-elves came trotting up 
behind him, bearing a large silver tray laden with a 
teapot, cups for Harry, Ron, and Hermione, a milk 
jug, and a large plate of biscuits. 



",['Ron']
"Ron said, in an impressed voice. 
",['Ron']
"“Dobby came to see Professor Dumbledore, sir.",['Dumbledore']
"So Dobby and Winky came to 
see Professor Dumbledore, sir, and Professor 
Dumbledore took us on!” 

",['Dumbledore']
"“And Professor Dumbledore says he will pay Dobby, 
sir, if Dobby wants paying!",['Dumbledore']
"“Professor Dumbledore offered Dobby ten Galleons a 
week, and weekends off,” said Dobby, suddenly giving 
a little shiver, as though the prospect of so much 

Page | 418 Harry Potter and the Goblet of Fire - J.K. Rowling 




leisure and riches were frightening, “but Dobby beat 
him down, miss.",['Dumbledore']
"“And how much is Professor Dumbledore paying you, 
Winky?”",['Dumbledore']
"It’s Mr. Crouch who should be ashamed, not 
you!",['Mr.']
"You is not insulting Mr. 
Crouch!",['Mr.']
"Mr. Crouch is a good wizard, miss!",['Mr.']
"Mr. 
Crouch is right to sack bad Winky!” 

",['Mr.']
"“Winky forgets she is 
not bound to Mr. Crouch anymore; she is allowed to 
speak her mind now, but she won’t do it.” 

",['Mr.']
"We 
upholds the family’s honor, and we never speaks ill of 
them — though Professor Dumbledore told Dobby he 
does not insist upon this.",['Dumbledore']
"Professor Dumbledore said 
we is free to — to — ” 

Dobby looked suddenly nervous and beckoned Harry 
closer.",['Dumbledore']
"“Dobby likes Professor Dumbledore 
very much, sir, and is proud to keep his secrets and 
our silence for him.” 

",['Dumbledore']
"“My poor Mr. 
Crouch, what is he doing without Winky?",['Mr.']
"“Winky,” said Hermione firmly, “I’m quite sure Mr. 
Crouch is getting along perfectly well without you. 
",['Mr.']
"“Yes,” said Hermione, “he and Mr. Bagman are judges 
in the Tri-wizard Tournament.” 

",['Mr.']
"“Mr. Bagman comes too?” squeaked Winky, and to 
Harry’s great surprise (and Ron’s and Hermione’s too, 
by the looks on their faces), she looked angry again. 



","['Ron', 'Mr.']"
"Page | 421 



Harry Potter and the Goblet of Fire - J.K. Rowling 




“Mr. Bagman is a bad wizard!",['Mr.']
"“Tell you what, Dobby,” said Ron, who seemed to have 
taken a great liking to the elf, “I’ll give you the one my 
mum knits me this Christmas, I always get one from 
her.",['Ron']
"“We might have to shrink it a bit to fit you,” Ron told 
him, “but it’ll go well with your tea cozy.” 

",['Ron']
"Hermione refused, with 
a pained look at the way the elves kept bowing and 
curtsying, but Harry and Ron loaded their pockets 
with cream cakes and pies. 



",['Ron']
"“You know what?” said Ron, once he, Hermione, and 
Harry had left the kitchens behind and were climbing 
the steps into the entrance hall again.",['Ron']
"“She seems to love him,” said Ron thickly (he had just 
started on a cream cake) . 

",['Ron']
"“I’d still rather work for him than old Crouch,” said 
Ron.",['Ron']
"“Yeah, well, Percy wouldn’t want to work for anyone 
with a sense of humor, would he?” said Ron, now 
starting on a chocolate eclair.",['Ron']
"Professor McGonagall’s irritated voice cracked like a 
whip through the Transfiguration class on Thursday, 
and Harry and Ron both jumped and looked up. 

","['McGonagall', 'Ron']"
"It was the end of the lesson; they had finished their 
work; the guinea fowl they had been changing into 
guinea pigs had been shut away in a large cage on 
Professor McGonagall’s desk (Neville’s still had 
feathers); they had copied down their homework from 
the blackboard (“Describe, with examples, the ways in 
which Transforming Spells must be adapted when 
performing Cross-Species Switches”).",['McGonagall']
"The bell was due 
to ring at any moment, and Harry and Ron, who had 
been having a sword fight with a couple of Fred and 
George’s fake wands at the back of the class, looked 
up, Ron holding a tin parrot and Harry, a rubber 
haddock. 

",['Ron']
