start_sent,sentences,entities
2988,"Hermione put it carefully into 
her bag and they left, trying not to walk too quickly or 
look too guilty. 

 Five minutes later, they were barricaded in Moaning 
Myrtle’s out-of-order bathroom once again. Hermione 
had overridden Ron’s objections by pointing out that 
it was the last place anyone in their right minds 
would go, so they were guaranteed some privacy. 
","['Hermione', 'Myrtle', 'Ron', 'the']"
2989,"Five minutes later, they were barricaded in Moaning 
Myrtle’s out-of-order bathroom once again. Hermione 
had overridden Ron’s objections by pointing out that 
it was the last place anyone in their right minds 
would go, so they were guaranteed some privacy. 
 Moaning Myrtle was crying noisily in her stall, but 
they were ignoring her, and she them. 

","['Hermione', 'Myrtle', 'Ron', 'the']"
2990,"Hermione 
had overridden Ron’s objections by pointing out that 
it was the last place anyone in their right minds 
would go, so they were guaranteed some privacy. 
 Moaning Myrtle was crying noisily in her stall, but 
they were ignoring her, and she them. 

 Hermione opened Moste Potente Potions carefully, and 
the three of them bent over the damp-spotted pages. 

","['Hermione', 'Myrtle', 'Ron', 'the']"
2991,"Moaning Myrtle was crying noisily in her stall, but 
they were ignoring her, and she them. 

 Hermione opened Moste Potente Potions carefully, and 
the three of them bent over the damp-spotted pages. 

 It was clear from a glance why it belonged in the 
Restricted Section.","['Hermione', 'Myrtle', 'the']"
2992,"Hermione opened Moste Potente Potions carefully, and 
the three of them bent over the damp-spotted pages. 

 It was clear from a glance why it belonged in the 
Restricted Section. Some of the potions had effects 
almost too gruesome to think about, and there were 
some very unpleasant illustrations, which included a 
Page | 183 Harry Potter and the Chamber of Secrets - J.K. Rowling 




man who seemed to have been turned inside out and 
a witch sprouting several extra pairs of arms out of 
her head. 

","['Hermione', 'Harry Potter', 'the']"
2993,"It was clear from a glance why it belonged in the 
Restricted Section. Some of the potions had effects 
almost too gruesome to think about, and there were 
some very unpleasant illustrations, which included a 
Page | 183 Harry Potter and the Chamber of Secrets - J.K. Rowling 




man who seemed to have been turned inside out and 
a witch sprouting several extra pairs of arms out of 
her head. 

 “Here it is,” said Hermione excitedly as she found the 
page headed The Polyjuice Potion.","['Hermione', 'The', 'Harry Potter', 'the']"
2994,"Some of the potions had effects 
almost too gruesome to think about, and there were 
some very unpleasant illustrations, which included a 
Page | 183 Harry Potter and the Chamber of Secrets - J.K. Rowling 




man who seemed to have been turned inside out and 
a witch sprouting several extra pairs of arms out of 
her head. 

 “Here it is,” said Hermione excitedly as she found the 
page headed The Polyjuice Potion. It was decorated 
with drawings of people halfway through transforming 
into other people.","['Hermione', 'The', 'Harry Potter', 'the']"
2995,"“Here it is,” said Hermione excitedly as she found the 
page headed The Polyjuice Potion. It was decorated 
with drawings of people halfway through transforming 
into other people. Harry sincerely hoped the artist 
had imagined the looks of intense pain on their faces. 

","['Hermione', 'The', 'Harry', 'the']"
2996,"It was decorated 
with drawings of people halfway through transforming 
into other people. Harry sincerely hoped the artist 
had imagined the looks of intense pain on their faces. 

 “This is the most complicated potion I’ve ever seen,” 
said Hermione as they scanned the recipe.","['Hermione', 'Harry', 'the']"
2997,"Harry sincerely hoped the artist 
had imagined the looks of intense pain on their faces. 

 “This is the most complicated potion I’ve ever seen,” 
said Hermione as they scanned the recipe. “Lacewing 
flies, leeches, fluxweed, and knotgrass,” she 
murmured, running her finger down the list of 
ingredients.","['Hermione', 'Harry', 'the']"
2998,"“This is the most complicated potion I’ve ever seen,” 
said Hermione as they scanned the recipe. “Lacewing 
flies, leeches, fluxweed, and knotgrass,” she 
murmured, running her finger down the list of 
ingredients. “Well, they’re easy enough, they’re in the 
student store-cupboard, we can help ourselves.","['Hermione', 'the']"
2999,"“Lacewing 
flies, leeches, fluxweed, and knotgrass,” she 
murmured, running her finger down the list of 
ingredients. “Well, they’re easy enough, they’re in the 
student store-cupboard, we can help ourselves. ... 
",['the']
3000,"“Well, they’re easy enough, they’re in the 
student store-cupboard, we can help ourselves. ... 
 Oooh, look, powdered horn of a bicorn — don’t know 
where we’re going to get that — shredded skin of a 
boomslang — thatll be tricky, too — and of course a 
bit of whoever we want to change into.” 

",['the']
3001,"... 
 Oooh, look, powdered horn of a bicorn — don’t know 
where we’re going to get that — shredded skin of a 
boomslang — thatll be tricky, too — and of course a 
bit of whoever we want to change into.” 

 “Excuse me?” said Ron sharply.",['Ron']
3002,"Oooh, look, powdered horn of a bicorn — don’t know 
where we’re going to get that — shredded skin of a 
boomslang — thatll be tricky, too — and of course a 
bit of whoever we want to change into.” 

 “Excuse me?” said Ron sharply. “What d’you mean, a 
bit of whoever we’re changing into?",['Ron']
3003,"“Excuse me?” said Ron sharply. “What d’you mean, a 
bit of whoever we’re changing into? I’m drinking 
nothing with Crabbe’s toenails in it — ” 

Hermione continued as though she hadn’t heard him. 

","['Hermione', 'Crabbe', 'Ron']"
3004,"“What d’you mean, a 
bit of whoever we’re changing into? I’m drinking 
nothing with Crabbe’s toenails in it — ” 

Hermione continued as though she hadn’t heard him. 

 “We don’t have to worry about that yet, though, 
because we add those bits last.","['Hermione', 'Crabbe']"
3005,"I’m drinking 
nothing with Crabbe’s toenails in it — ” 

Hermione continued as though she hadn’t heard him. 

 “We don’t have to worry about that yet, though, 
because we add those bits last. ...” 

Ron turned, speechless, to Harry, who had another 
worry. 

","['Hermione', 'Harry', 'Ron', 'Crabbe']"
3006,"“We don’t have to worry about that yet, though, 
because we add those bits last. ...” 

Ron turned, speechless, to Harry, who had another 
worry. 

 “D’you realize how much we’re going to have to steal, 
Hermione?","['Hermione', 'Harry', 'Ron']"
3007,"...” 

Ron turned, speechless, to Harry, who had another 
worry. 

 “D’you realize how much we’re going to have to steal, 
Hermione? Shredded skin of a boomslang, that’s 
definitely not in the students’ cupboard.","['Hermione', 'Harry', 'Ron', 'the']"
3008,"“D’you realize how much we’re going to have to steal, 
Hermione? Shredded skin of a boomslang, that’s 
definitely not in the students’ cupboard. What’re we 
going to do, break into Snape’s private stores?","['Hermione', 'Snape', 'the']"
3009,"Shredded skin of a boomslang, that’s 
definitely not in the students’ cupboard. What’re we 
going to do, break into Snape’s private stores? I don’t 
know if this is a good idea.","['Snape', 'the']"
3010,"What’re we 
going to do, break into Snape’s private stores? I don’t 
know if this is a good idea. ...” 



",['Snape']
3011,"I don’t 
know if this is a good idea. ...” 



 Page | 184 Harry Potter and the Chamber of Secrets - J.K. Rowling 




Hermione shut the book with a snap. 



","['Hermione', 'Harry Potter', 'the']"
3012,"...” 



 Page | 184 Harry Potter and the Chamber of Secrets - J.K. Rowling 




Hermione shut the book with a snap. 



 “Well, if you two are going to chicken out, fine,” she 
said.","['Hermione', 'Harry Potter', 'the']"
3013,"Page | 184 Harry Potter and the Chamber of Secrets - J.K. Rowling 




Hermione shut the book with a snap. 



 “Well, if you two are going to chicken out, fine,” she 
said. There were bright pink patches on her cheeks 
and her eyes were brighter than usual.","['Hermione', 'Harry Potter', 'the']"
3016,"“ I don’t want 
to break rules, you know. / think threatening Muggle- 
borns is far worse than brewing up a difficult potion. 
 But if you don’t want to find out if it’s Malfoy, I’ll go 
straight to Madam Pince now and hand the book back 
in — ” 



“I never thought I’d see the day when you’d be 
persuading us to break rules,” said Ron.","['Malfoy', 'Ron', 'day', 'the']"
3017,"/ think threatening Muggle- 
borns is far worse than brewing up a difficult potion. 
 But if you don’t want to find out if it’s Malfoy, I’ll go 
straight to Madam Pince now and hand the book back 
in — ” 



“I never thought I’d see the day when you’d be 
persuading us to break rules,” said Ron. “All right, 
we’ll do it.","['Malfoy', 'Ron', 'day', 'the']"
3018,"But if you don’t want to find out if it’s Malfoy, I’ll go 
straight to Madam Pince now and hand the book back 
in — ” 



“I never thought I’d see the day when you’d be 
persuading us to break rules,” said Ron. “All right, 
we’ll do it. But not toenails, okay?” 

","['Malfoy', 'Ron', 'day', 'the']"
3019,"“All right, 
we’ll do it. But not toenails, okay?” 

 “How long will it take to make, anyway?” said Harry 
as Hermione, looking happier, opened the book again. 

","['Hermione', 'Harry', 'the']"
3020,"But not toenails, okay?” 

 “How long will it take to make, anyway?” said Harry 
as Hermione, looking happier, opened the book again. 

 “Well, since the fluxweed has got to be picked at the 
full moon and the lacewings have got to be stewed for 
twenty-one days ...","['Hermione', 'Harry', 'the']"
3021,"“How long will it take to make, anyway?” said Harry 
as Hermione, looking happier, opened the book again. 

 “Well, since the fluxweed has got to be picked at the 
full moon and the lacewings have got to be stewed for 
twenty-one days ... I’d say it’d be ready in about a 
month, if we can get all the ingredients.” 

","['Hermione', 'Harry', 'the']"
3022,"“Well, since the fluxweed has got to be picked at the 
full moon and the lacewings have got to be stewed for 
twenty-one days ... I’d say it’d be ready in about a 
month, if we can get all the ingredients.” 

 “A month?” said Ron.","['Ron', 'the']"
3023,"I’d say it’d be ready in about a 
month, if we can get all the ingredients.” 

 “A month?” said Ron. “Malfoy could have attacked 
half the Muggle-borns in the school by then!”","['Malfoy', 'Ron', 'the']"
3024,"“A month?” said Ron. “Malfoy could have attacked 
half the Muggle-borns in the school by then!” But 
Hermione ’s eyes narrowed dangerously again, and he 
added swiftly, “But it’s the best plan we’ve got, so full 
steam ahead, I say.” 

","['Hermione', 'Malfoy', 'Ron', 'the']"
3025,"“Malfoy could have attacked 
half the Muggle-borns in the school by then!” But 
Hermione ’s eyes narrowed dangerously again, and he 
added swiftly, “But it’s the best plan we’ve got, so full 
steam ahead, I say.” 

 However, while Hermione was checking that the coast 
was clear for them to leave the bathroom, Ron 
muttered to Harry, “It’ll be a lot less hassle if you can 
just knock Malfoy off his broom tomorrow.” 

","['Malfoy', 'Hermione', 'broom', 'the', 'Harry', 'Ron']"
3026,"But 
Hermione ’s eyes narrowed dangerously again, and he 
added swiftly, “But it’s the best plan we’ve got, so full 
steam ahead, I say.” 

 However, while Hermione was checking that the coast 
was clear for them to leave the bathroom, Ron 
muttered to Harry, “It’ll be a lot less hassle if you can 
just knock Malfoy off his broom tomorrow.” 

 Harry woke early on Saturday morning and lay for a 
while thinking about the coming Quidditch match.","['Malfoy', 'Hermione', 'broom', 'the', 'Harry', 'Ron']"
3027,"However, while Hermione was checking that the coast 
was clear for them to leave the bathroom, Ron 
muttered to Harry, “It’ll be a lot less hassle if you can 
just knock Malfoy off his broom tomorrow.” 

 Harry woke early on Saturday morning and lay for a 
while thinking about the coming Quidditch match. He 
was nervous, mainly at the thought of what Wood 
would say if Gryffindor lost, but also at the idea of 
facing a team mounted on the fastest racing brooms 
","['Malfoy', 'Hermione', 'broom', 'the', 'Harry', 'Ron']"
3028,"Harry woke early on Saturday morning and lay for a 
while thinking about the coming Quidditch match. He 
was nervous, mainly at the thought of what Wood 
would say if Gryffindor lost, but also at the idea of 
facing a team mounted on the fastest racing brooms 
 Page | 185 Harry Potter and the Chamber of Secrets - J.K. Rowling 




gold could buy.","['Harry', 'Harry Potter', 'the']"
3029,"He 
was nervous, mainly at the thought of what Wood 
would say if Gryffindor lost, but also at the idea of 
facing a team mounted on the fastest racing brooms 
 Page | 185 Harry Potter and the Chamber of Secrets - J.K. Rowling 




gold could buy. He had never wanted to beat 
Slytherin so badly.","['Harry Potter', 'the']"
3030,"Page | 185 Harry Potter and the Chamber of Secrets - J.K. Rowling 




gold could buy. He had never wanted to beat 
Slytherin so badly. After half an hour of lying there 
with his insides churning, he got up, dressed, and 
went down to breakfast early, where he found the rest 
of the Gryffindor team huddled at the long, empty 
table, all looking uptight and not speaking much. 

","['Harry Potter', 'the']"
3031,"He had never wanted to beat 
Slytherin so badly. After half an hour of lying there 
with his insides churning, he got up, dressed, and 
went down to breakfast early, where he found the rest 
of the Gryffindor team huddled at the long, empty 
table, all looking uptight and not speaking much. 

 As eleven o’clock approached, the whole school 
started to make its way down to the Quidditch 
stadium.",['the']
3032,"After half an hour of lying there 
with his insides churning, he got up, dressed, and 
went down to breakfast early, where he found the rest 
of the Gryffindor team huddled at the long, empty 
table, all looking uptight and not speaking much. 

 As eleven o’clock approached, the whole school 
started to make its way down to the Quidditch 
stadium. It was a muggy sort of day with a hint of 
thunder in the air.","['day', 'the']"
3033,"As eleven o’clock approached, the whole school 
started to make its way down to the Quidditch 
stadium. It was a muggy sort of day with a hint of 
thunder in the air. Ron and Hermione came hurrying 
over to wish Harry good luck as he entered the locker 
rooms.","['Hermione', 'day', 'the', 'Harry', 'Ron']"
3034,"It was a muggy sort of day with a hint of 
thunder in the air. Ron and Hermione came hurrying 
over to wish Harry good luck as he entered the locker 
rooms. The team pulled on their scarlet Gryffindor 
robes, then sat down to listen to Wood’s usual pre- 
match pep talk. 

","['scarlet', 'Hermione', 'day', 'the', 'The', 'Harry', 'Ron']"
3035,"Ron and Hermione came hurrying 
over to wish Harry good luck as he entered the locker 
rooms. The team pulled on their scarlet Gryffindor 
robes, then sat down to listen to Wood’s usual pre- 
match pep talk. 

 “Slytherin has better brooms than us,” he began.","['scarlet', 'Hermione', 'the', 'The', 'Harry', 'Ron']"
3036,"The team pulled on their scarlet Gryffindor 
robes, then sat down to listen to Wood’s usual pre- 
match pep talk. 

 “Slytherin has better brooms than us,” he began. “No 
point denying it.","['The', 'scarlet']"
3038,"“No 
point denying it. But we’ve got better people on our 
brooms. We’ve trained harder than they have, we’ve 
been flying in all weathers — ” (“Too true,” muttered 
George Weasley.",['George Weasley']
3039,"But we’ve got better people on our 
brooms. We’ve trained harder than they have, we’ve 
been flying in all weathers — ” (“Too true,” muttered 
George Weasley. “I haven’t been properly dry since 
August”) “ — and we’re going to make them rue the 
day they let that little bit of slime, Malfoy, buy his 
way onto their team.” 

","['George Weasley', 'Malfoy', 'day', 'the']"
3040,"We’ve trained harder than they have, we’ve 
been flying in all weathers — ” (“Too true,” muttered 
George Weasley. “I haven’t been properly dry since 
August”) “ — and we’re going to make them rue the 
day they let that little bit of slime, Malfoy, buy his 
way onto their team.” 

 Chest heaving with emotion, Wood turned to Harry. 

","['Malfoy', 'day', 'the', 'George Weasley', 'Harry']"
3041,"“I haven’t been properly dry since 
August”) “ — and we’re going to make them rue the 
day they let that little bit of slime, Malfoy, buy his 
way onto their team.” 

 Chest heaving with emotion, Wood turned to Harry. 

 “It’ll be down to you, Harry, to show them that a 
Seeker has to have something more than a rich 
father.","['Malfoy', 'day', 'the', 'Harry', 'rich']"
3042,"Chest heaving with emotion, Wood turned to Harry. 

 “It’ll be down to you, Harry, to show them that a 
Seeker has to have something more than a rich 
father. Get to that Snitch before Malfoy or die trying, 
Harry, because we’ve got to win today, we’ve got to.” 

","['Malfoy', 'Harry', 'rich']"
3043,"“It’ll be down to you, Harry, to show them that a 
Seeker has to have something more than a rich 
father. Get to that Snitch before Malfoy or die trying, 
Harry, because we’ve got to win today, we’ve got to.” 

 “So no pressure, Harry,” said Fred, winking at him. 

","['Fred', 'Malfoy', 'Harry', 'rich']"
3044,"Get to that Snitch before Malfoy or die trying, 
Harry, because we’ve got to win today, we’ve got to.” 

 “So no pressure, Harry,” said Fred, winking at him. 

 As they walked out onto the field, a roar of noise 
greeted them; mainly cheers, because Ravenclaw and 
Hufflepuff were anxious to see Slytherin beaten, but 
the Slytherins in the crowd made their boos and 
hisses heard, too.","['Fred', 'Malfoy', 'Harry', 'the']"
3045,"“So no pressure, Harry,” said Fred, winking at him. 

 As they walked out onto the field, a roar of noise 
greeted them; mainly cheers, because Ravenclaw and 
Hufflepuff were anxious to see Slytherin beaten, but 
the Slytherins in the crowd made their boos and 
hisses heard, too. Madam Hooch, the Quidditch 
Page | 186 Harry Potter and the Chamber of Secrets - J.K. Rowling 




teacher, asked Flint and Wood to shake hands, which 
they did, giving each other threatening stares and 
gripping rather harder than was necessary. 

","['Fred', 'Harry', 'Harry Potter', 'the']"
3046,"As they walked out onto the field, a roar of noise 
greeted them; mainly cheers, because Ravenclaw and 
Hufflepuff were anxious to see Slytherin beaten, but 
the Slytherins in the crowd made their boos and 
hisses heard, too. Madam Hooch, the Quidditch 
Page | 186 Harry Potter and the Chamber of Secrets - J.K. Rowling 




teacher, asked Flint and Wood to shake hands, which 
they did, giving each other threatening stares and 
gripping rather harder than was necessary. 

 “On my whistle,” said Madam Hooch.","['Harry Potter', 'the']"
3047,"Madam Hooch, the Quidditch 
Page | 186 Harry Potter and the Chamber of Secrets - J.K. Rowling 




teacher, asked Flint and Wood to shake hands, which 
they did, giving each other threatening stares and 
gripping rather harder than was necessary. 

 “On my whistle,” said Madam Hooch. “Three ... two ... 
one ...” 

With a roar from the crowd to speed them upward, 
the fourteen players rose toward the leaden sky. 

","['Harry Potter', 'rose', 'the']"
3048,"“On my whistle,” said Madam Hooch. “Three ... two ... 
one ...” 

With a roar from the crowd to speed them upward, 
the fourteen players rose toward the leaden sky. 

 Harry flew higher than any of them, squinting around 
for the Snitch. 

","['Harry', 'rose', 'the']"
3049,"“Three ... two ... 
one ...” 

With a roar from the crowd to speed them upward, 
the fourteen players rose toward the leaden sky. 

 Harry flew higher than any of them, squinting around 
for the Snitch. 

 “All right there, Scarhead?” yelled Malfoy, shooting 
underneath him as though to show off the speed of 
his broom. 

","['Malfoy', 'rose', 'broom', 'the', 'Harry']"
3050,"Harry flew higher than any of them, squinting around 
for the Snitch. 

 “All right there, Scarhead?” yelled Malfoy, shooting 
underneath him as though to show off the speed of 
his broom. 

 Harry had no time to reply.","['Malfoy', 'Harry', 'broom', 'the']"
3051,"“All right there, Scarhead?” yelled Malfoy, shooting 
underneath him as though to show off the speed of 
his broom. 

 Harry had no time to reply. At that very moment, a 
heavy black Bludger came pelting toward him; he 
avoided it so narrowly that he felt it ruffle his hair as 
it passed. 

","['Malfoy', 'black', 'broom', 'the', 'Harry']"
3052,"Harry had no time to reply. At that very moment, a 
heavy black Bludger came pelting toward him; he 
avoided it so narrowly that he felt it ruffle his hair as 
it passed. 

 “Close one, Harry!” said George, streaking past him 
with his club in his hand, ready to knock the Bludger 
back toward a Slytherin.","['the', 'Harry', 'black', 'George']"
3053,"At that very moment, a 
heavy black Bludger came pelting toward him; he 
avoided it so narrowly that he felt it ruffle his hair as 
it passed. 

 “Close one, Harry!” said George, streaking past him 
with his club in his hand, ready to knock the Bludger 
back toward a Slytherin. Harry saw George give the 
Bludger a powerful whack in the direction of Adrian 
Pucey, but the Bludger changed direction in midair 
and shot straight for Harry again. 

","['black', 'George', 'Adrian', 'the', 'Harry']"
3054,"“Close one, Harry!” said George, streaking past him 
with his club in his hand, ready to knock the Bludger 
back toward a Slytherin. Harry saw George give the 
Bludger a powerful whack in the direction of Adrian 
Pucey, but the Bludger changed direction in midair 
and shot straight for Harry again. 

 Harry dropped quickly to avoid it, and George 
managed to hit it hard toward Malfoy.","['Malfoy', 'George', 'Adrian', 'the', 'Harry']"
3055,"Harry saw George give the 
Bludger a powerful whack in the direction of Adrian 
Pucey, but the Bludger changed direction in midair 
and shot straight for Harry again. 

 Harry dropped quickly to avoid it, and George 
managed to hit it hard toward Malfoy. Once again, the 
Bludger swerved like a boomerang and shot at Harry’s 
head. 

","['Malfoy', 'George', 'Adrian', 'the', 'Harry']"
3056,"Harry dropped quickly to avoid it, and George 
managed to hit it hard toward Malfoy. Once again, the 
Bludger swerved like a boomerang and shot at Harry’s 
head. 

 Harry put on a burst of speed and zoomed toward the 
other end of the field.","['Malfoy', 'Harry', 'George', 'the']"
3057,"Once again, the 
Bludger swerved like a boomerang and shot at Harry’s 
head. 

 Harry put on a burst of speed and zoomed toward the 
other end of the field. He could hear the Bludger 
whistling along behind him.","['Harry', 'the']"
3058,"Harry put on a burst of speed and zoomed toward the 
other end of the field. He could hear the Bludger 
whistling along behind him. What was going on? 
","['Harry', 'the']"
3059,"He could hear the Bludger 
whistling along behind him. What was going on? 
 Bludgers never concentrated on one player like this; it 
was their job to try and unseat as many people as 
possible.",['the']
3061,"Bludgers never concentrated on one player like this; it 
was their job to try and unseat as many people as 
possible. ... 

 Page | 187 Harry Potter and the Chamber of Secrets - J.K. Rowling 




Fred Weasley was waiting for the Bludger at the other 
end.","['Fred Weasley', 'Harry Potter', 'the']"
3062,"... 

 Page | 187 Harry Potter and the Chamber of Secrets - J.K. Rowling 




Fred Weasley was waiting for the Bludger at the other 
end. Harry ducked as Fred swung at the Bludger with 
all his might; the Bludger was knocked off course. 

","['the', 'Fred', 'Harry', 'Harry Potter', 'Fred Weasley']"
3063,"Page | 187 Harry Potter and the Chamber of Secrets - J.K. Rowling 




Fred Weasley was waiting for the Bludger at the other 
end. Harry ducked as Fred swung at the Bludger with 
all his might; the Bludger was knocked off course. 

 “Gotcha!”","['the', 'Fred', 'Harry', 'Harry Potter', 'Fred Weasley']"
3064,"Harry ducked as Fred swung at the Bludger with 
all his might; the Bludger was knocked off course. 

 “Gotcha!” Fred yelled happily, but he was wrong; as 
though it was magnetically attracted to Harry, the 
Bludger pelted after him once more and Harry was 
forced to fly off at full speed. 

","['Fred', 'Harry', 'the']"
3065,"“Gotcha!” Fred yelled happily, but he was wrong; as 
though it was magnetically attracted to Harry, the 
Bludger pelted after him once more and Harry was 
forced to fly off at full speed. 

 It had started to rain; Harry felt heavy drops fall onto 
his face, splattering onto his glasses.","['Fred', 'Harry', 'face', 'the']"
3066,"Fred yelled happily, but he was wrong; as 
though it was magnetically attracted to Harry, the 
Bludger pelted after him once more and Harry was 
forced to fly off at full speed. 

 It had started to rain; Harry felt heavy drops fall onto 
his face, splattering onto his glasses. He didn’t have a 
clue what was going on in the rest of the game until 
he heard Lee Jordan, who was commentating, say, 
“Slytherin lead, sixty points to zero — ” 

The Slytherins’ superior brooms were clearly doing 
their jobs, and meanwhile the mad Bludger was doing 
all it could to knock Harry out of the air.","['the', 'Fred', 'face', 'Lee Jordan', 'The', 'Harry']"
3067,"It had started to rain; Harry felt heavy drops fall onto 
his face, splattering onto his glasses. He didn’t have a 
clue what was going on in the rest of the game until 
he heard Lee Jordan, who was commentating, say, 
“Slytherin lead, sixty points to zero — ” 

The Slytherins’ superior brooms were clearly doing 
their jobs, and meanwhile the mad Bludger was doing 
all it could to knock Harry out of the air. Fred and 
George were now flying so close to him on either side 
that Harry could see nothing at all except their flailing 
arms and had no chance to look for the Snitch, let 
alone catch it. 

","['George', 'the', 'Fred', 'face', 'Lee Jordan', 'The', 'Harry']"
3068,"He didn’t have a 
clue what was going on in the rest of the game until 
he heard Lee Jordan, who was commentating, say, 
“Slytherin lead, sixty points to zero — ” 

The Slytherins’ superior brooms were clearly doing 
their jobs, and meanwhile the mad Bludger was doing 
all it could to knock Harry out of the air. Fred and 
George were now flying so close to him on either side 
that Harry could see nothing at all except their flailing 
arms and had no chance to look for the Snitch, let 
alone catch it. 

 “Someone’s — tampered — with — this — Bludger — ” 
Fred grunted, swinging his bat with all his might at it 
as it launched a new attack on Harry. 

","['George', 'the', 'Fred', 'Lee Jordan', 'The', 'Harry']"
3069,"Fred and 
George were now flying so close to him on either side 
that Harry could see nothing at all except their flailing 
arms and had no chance to look for the Snitch, let 
alone catch it. 

 “Someone’s — tampered — with — this — Bludger — ” 
Fred grunted, swinging his bat with all his might at it 
as it launched a new attack on Harry. 

 “We need time out,” said George, trying to signal to 
Wood and stop the Bludger breaking Harry’s nose at 
the same time. 

","['Fred', 'Harry', 'George', 'the']"
3070,"“Someone’s — tampered — with — this — Bludger — ” 
Fred grunted, swinging his bat with all his might at it 
as it launched a new attack on Harry. 

 “We need time out,” said George, trying to signal to 
Wood and stop the Bludger breaking Harry’s nose at 
the same time. 

 Wood had obviously got the message.","['Fred', 'Harry', 'George', 'the']"
3071,"“We need time out,” said George, trying to signal to 
Wood and stop the Bludger breaking Harry’s nose at 
the same time. 

 Wood had obviously got the message. Madam Hooch’s 
whistle rang out and Harry, Fred, and George dived 
for the ground, still trying to avoid the mad Bludger. 

","['Fred', 'Harry', 'George', 'the']"
3072,"Wood had obviously got the message. Madam Hooch’s 
whistle rang out and Harry, Fred, and George dived 
for the ground, still trying to avoid the mad Bludger. 

 “What’s going on?” said Wood as the Gryffindor team 
huddled together, while Slytherins in the crowd 
jeered.","['Fred', 'Harry', 'George', 'the']"
3073,"Madam Hooch’s 
whistle rang out and Harry, Fred, and George dived 
for the ground, still trying to avoid the mad Bludger. 

 “What’s going on?” said Wood as the Gryffindor team 
huddled together, while Slytherins in the crowd 
jeered. “We’re being flattened.","['Fred', 'Harry', 'George', 'the']"
3074,"“What’s going on?” said Wood as the Gryffindor team 
huddled together, while Slytherins in the crowd 
jeered. “We’re being flattened. Fred, George, where 



Page | 188","['Fred', 'George', 'the']"
3075,"“We’re being flattened. Fred, George, where 



Page | 188 Harry Potter and the Chamber of Secrets - J.K. Rowling 




were you when that Bludger stopped Angelina 
scoring?” 

“We were twenty feet above her, stopping the other 
Bludger from murdering Harry, Oliver,” said George 
angrily.","['George', 'Angelina', 'Oliver', 'the', 'Fred', 'Harry Potter', 'Harry']"
3076,"Fred, George, where 



Page | 188 Harry Potter and the Chamber of Secrets - J.K. Rowling 




were you when that Bludger stopped Angelina 
scoring?” 

“We were twenty feet above her, stopping the other 
Bludger from murdering Harry, Oliver,” said George 
angrily. “Someone’s fixed it — it won’t leave Harry 
alone.","['George', 'Angelina', 'Oliver', 'the', 'Fred', 'Harry Potter', 'Harry']"
3077,"Harry Potter and the Chamber of Secrets - J.K. Rowling 




were you when that Bludger stopped Angelina 
scoring?” 

“We were twenty feet above her, stopping the other 
Bludger from murdering Harry, Oliver,” said George 
angrily. “Someone’s fixed it — it won’t leave Harry 
alone. It hasn’t gone for anyone else all game.","['George', 'Angelina', 'Oliver', 'the', 'Harry Potter', 'Harry']"
3078,"“Someone’s fixed it — it won’t leave Harry 
alone. It hasn’t gone for anyone else all game. The 
Slytherins must have done something to it.” 

","['The', 'Harry']"
3079,"It hasn’t gone for anyone else all game. The 
Slytherins must have done something to it.” 

 “But the Bludgers have been locked in Madam 
Hooch’s office since our last practice, and there was 
nothing wrong with them then. ...” said Wood, 
anxiously. 

","['The', 'the']"
3080,"The 
Slytherins must have done something to it.” 

 “But the Bludgers have been locked in Madam 
Hooch’s office since our last practice, and there was 
nothing wrong with them then. ...” said Wood, 
anxiously. 

 Madam Hooch was walking toward them.","['The', 'the']"
3081,"“But the Bludgers have been locked in Madam 
Hooch’s office since our last practice, and there was 
nothing wrong with them then. ...” said Wood, 
anxiously. 

 Madam Hooch was walking toward them. Over her 
shoulder, Harry could see the Slytherin team jeering 
and pointing in his direction. 

","['Harry', 'the']"
3082,"Madam Hooch was walking toward them. Over her 
shoulder, Harry could see the Slytherin team jeering 
and pointing in his direction. 

 “Listen,” said Harry as she came nearer and nearer, 
“with you two flying around me all the time the only 
way I’m going to catch the Snitch is if it flies up my 
sleeve.","['Harry', 'the']"
3083,"Over her 
shoulder, Harry could see the Slytherin team jeering 
and pointing in his direction. 

 “Listen,” said Harry as she came nearer and nearer, 
“with you two flying around me all the time the only 
way I’m going to catch the Snitch is if it flies up my 
sleeve. Go back to the rest of the team and let me deal 
with the rogue one.” 

","['Harry', 'the']"
3084,"“Listen,” said Harry as she came nearer and nearer, 
“with you two flying around me all the time the only 
way I’m going to catch the Snitch is if it flies up my 
sleeve. Go back to the rest of the team and let me deal 
with the rogue one.” 

 “Don’t be thick,” said Fred.","['Fred', 'Harry', 'the']"
3085,"Go back to the rest of the team and let me deal 
with the rogue one.” 

 “Don’t be thick,” said Fred. “It’ll take your head off.” 

","['Fred', 'the']"
3086,"“Don’t be thick,” said Fred. “It’ll take your head off.” 

 Wood was looking from Harry to the Weasleys. 

","['Fred', 'Harry', 'the']"
3087,"“It’ll take your head off.” 

 Wood was looking from Harry to the Weasleys. 

 “Oliver, this is insane,” said Alicia Spinnet angrily. 
","['Harry', 'Oliver', 'Alicia Spinnet', 'the']"
3088,"Wood was looking from Harry to the Weasleys. 

 “Oliver, this is insane,” said Alicia Spinnet angrily. 
 “You can’t let Harry deal with that thing on his own. 
","['Harry', 'Oliver', 'Alicia Spinnet', 'the']"
