start_sent,sentences,entities
5274,"Then Ted said, “And where 
do you two fit in? I, er, had the impression the goblins 
were for You-Know-Who, on the whole.” 

 “You had a false impression,” said the higher-voiced 
of the goblins.",['Ted']
5278,"This is a wizards’ 
war.” 

 “How come you’re in hiding, then?” 

 Page | 333 Harry Potter and the Deathly Hallows - J.K. Rowling 




“I deemed it prudent,” said the deeper-voiced goblin. 
",['Harry Potter']
5279,"“How come you’re in hiding, then?” 

 Page | 333 Harry Potter and the Deathly Hallows - J.K. Rowling 




“I deemed it prudent,” said the deeper-voiced goblin. 
 “Having refused what I considered an impertinent 
request, I could see that my personal safety was in 
jeopardy.” 

",['Harry Potter']
5280,"Page | 333 Harry Potter and the Deathly Hallows - J.K. Rowling 




“I deemed it prudent,” said the deeper-voiced goblin. 
 “Having refused what I considered an impertinent 
request, I could see that my personal safety was in 
jeopardy.” 

 “What did they ask you to do?” asked Ted. 

","['Ted', 'Harry Potter']"
5281,"“Having refused what I considered an impertinent 
request, I could see that my personal safety was in 
jeopardy.” 

 “What did they ask you to do?” asked Ted. 

 “Duties ill-befitting the dignity of my race,” replied the 
goblin, his voice rougher and less human as he said 
it.",['Ted']
5282,"“What did they ask you to do?” asked Ted. 

 “Duties ill-befitting the dignity of my race,” replied the 
goblin, his voice rougher and less human as he said 
it. “I am not a house-elf.” 

",['Ted']
5283,"“Duties ill-befitting the dignity of my race,” replied the 
goblin, his voice rougher and less human as he said 
it. “I am not a house-elf.” 

 “What about you, Griphook?” 

“Similar reasons,” said the higher-voiced goblin. 
",['Griphook']
5284,"“I am not a house-elf.” 

 “What about you, Griphook?” 

“Similar reasons,” said the higher-voiced goblin. 
 “Gringotts is no longer under the sole control of my 
race.","['Gringotts', 'Griphook']"
5285,"“What about you, Griphook?” 

“Similar reasons,” said the higher-voiced goblin. 
 “Gringotts is no longer under the sole control of my 
race. I recognize no Wizarding master.” 

","['Gringotts', 'Griphook']"
5286,"“Gringotts is no longer under the sole control of my 
race. I recognize no Wizarding master.” 

 He added something under his breath in 
Gobbledegook, and Gornuk laughed. 

","['Gornuk', 'Gringotts']"
5287,"I recognize no Wizarding master.” 

 He added something under his breath in 
Gobbledegook, and Gornuk laughed. 

 “What’s the joke?” asked Dean. 

","['Gornuk', 'Dean']"
5288,"He added something under his breath in 
Gobbledegook, and Gornuk laughed. 

 “What’s the joke?” asked Dean. 

 “He said,” replied Dirk, “that there are things wizards 
don’t recognize, either.” 

","['Dirk', 'Gornuk', 'Dean']"
5289,"“What’s the joke?” asked Dean. 

 “He said,” replied Dirk, “that there are things wizards 
don’t recognize, either.” 

 There was a short pause. 

","['Dirk', 'Dean']"
5290,"“He said,” replied Dirk, “that there are things wizards 
don’t recognize, either.” 

 There was a short pause. 

 “I don’t get it,” said Dean. 

","['Dirk', 'Dean']"
5291,"There was a short pause. 

 “I don’t get it,” said Dean. 

 “I had my small revenge before I left,” said Griphook 
in English. 

","['Griphook', 'Dean']"
5292,"“I don’t get it,” said Dean. 

 “I had my small revenge before I left,” said Griphook 
in English. 

 “Good man — goblin, I should say,” amended Ted 
hastily.","['Ted', 'Griphook', 'Dean']"
5293,"“I had my small revenge before I left,” said Griphook 
in English. 

 “Good man — goblin, I should say,” amended Ted 
hastily. “Didn’t manage to lock a Death Eater up in 
one of the old high-security vaults, I suppose?” 

","['Ted', 'Griphook']"
5294,"“Good man — goblin, I should say,” amended Ted 
hastily. “Didn’t manage to lock a Death Eater up in 
one of the old high-security vaults, I suppose?” 

 “If I had, the sword would not have helped him break 
out,” replied Griphook.","['Ted', 'Griphook']"
5295,"“Didn’t manage to lock a Death Eater up in 
one of the old high-security vaults, I suppose?” 

 “If I had, the sword would not have helped him break 
out,” replied Griphook. Gornuk laughed again and 
even Dirk gave a dry chuckle. 

","['Dirk', 'Gornuk', 'Griphook']"
5296,"“If I had, the sword would not have helped him break 
out,” replied Griphook. Gornuk laughed again and 
even Dirk gave a dry chuckle. 

 Page | 334 Harry Potter and the Deathly Hallows - J.K. Rowling 




“Dean and I are still missing something here,” said 
Ted. 



","['Ted', 'Gornuk', 'Griphook', 'Dirk', 'Harry Potter', 'Dean']"
5297,"Gornuk laughed again and 
even Dirk gave a dry chuckle. 

 Page | 334 Harry Potter and the Deathly Hallows - J.K. Rowling 




“Dean and I are still missing something here,” said 
Ted. 



 “So is Severus Snape, though he does not know it,” 
said Griphook, and the two goblins roared with 
malicious laughter.","['Ted', 'Gornuk', 'Griphook', 'Dirk', 'Dean', 'Harry Potter', 'Severus Snape']"
5298,"Page | 334 Harry Potter and the Deathly Hallows - J.K. Rowling 




“Dean and I are still missing something here,” said 
Ted. 



 “So is Severus Snape, though he does not know it,” 
said Griphook, and the two goblins roared with 
malicious laughter. Inside the tent Harry’s breathing 
was shallow with excitement: He and Hermione stared 
at each other, listening as hard as they could. 

","['Ted', 'Griphook', 'Harry', 'Dean', 'Harry Potter', 'Hermione', 'Severus Snape']"
5299,"“So is Severus Snape, though he does not know it,” 
said Griphook, and the two goblins roared with 
malicious laughter. Inside the tent Harry’s breathing 
was shallow with excitement: He and Hermione stared 
at each other, listening as hard as they could. 

 “Didn’t you hear about that, Ted?” asked Dirk.","['Ted', 'Griphook', 'Dirk', 'Harry', 'Hermione', 'Severus Snape']"
5300,"Inside the tent Harry’s breathing 
was shallow with excitement: He and Hermione stared 
at each other, listening as hard as they could. 

 “Didn’t you hear about that, Ted?” asked Dirk. “About 
the kids who tried to steal Gryffindor’s sword out of 
Snape ’s office at Hogwarts?” 

","['Ted', 'Snape', 'Dirk', 'Harry', 'Hermione']"
5301,"“Didn’t you hear about that, Ted?” asked Dirk. “About 
the kids who tried to steal Gryffindor’s sword out of 
Snape ’s office at Hogwarts?” 

 An electric current seemed to course through Harry, 
jangling his every nerve as he stood rooted to the 
spot. 

","['Ted', 'Harry', 'Dirk', 'Snape']"
5302,"“About 
the kids who tried to steal Gryffindor’s sword out of 
Snape ’s office at Hogwarts?” 

 An electric current seemed to course through Harry, 
jangling his every nerve as he stood rooted to the 
spot. 

 “Never heard a word,” said Ted.","['Ted', 'Harry', 'Snape']"
5303,"An electric current seemed to course through Harry, 
jangling his every nerve as he stood rooted to the 
spot. 

 “Never heard a word,” said Ted. “Not in the Prophet, 
was it?” 

“Hardly,” chortled Dirk.","['Ted', 'Harry', 'Dirk']"
5304,"“Never heard a word,” said Ted. “Not in the Prophet, 
was it?” 

“Hardly,” chortled Dirk. “Griphook here told me, he 
heard about it from Bill Weasley who works for the 
bank.","['Ted', 'Griphook', 'Bill', 'Dirk']"
5305,"“Not in the Prophet, 
was it?” 

“Hardly,” chortled Dirk. “Griphook here told me, he 
heard about it from Bill Weasley who works for the 
bank. One of the kids who tried to take the sword was 
Bill’s younger sister.” 

","['Dirk', 'Bill', 'Griphook']"
5306,"“Griphook here told me, he 
heard about it from Bill Weasley who works for the 
bank. One of the kids who tried to take the sword was 
Bill’s younger sister.” 

 Harry glanced toward Hermione and Ron, both of 
whom were clutching the Extendable Ears as tightly 
as lifelines. 

","['Bill', 'Griphook', 'Ron', 'Harry', 'Hermione']"
5307,"One of the kids who tried to take the sword was 
Bill’s younger sister.” 

 Harry glanced toward Hermione and Ron, both of 
whom were clutching the Extendable Ears as tightly 
as lifelines. 

 “She and a couple of friends got into Snape ’s office 
and smashed open the glass case where he was 
apparently keeping the sword.","['Bill', 'Snape', 'Ron', 'Harry', 'Hermione']"
5308,"Harry glanced toward Hermione and Ron, both of 
whom were clutching the Extendable Ears as tightly 
as lifelines. 

 “She and a couple of friends got into Snape ’s office 
and smashed open the glass case where he was 
apparently keeping the sword. Snape caught them as 
they were trying to smuggle it down the staircase.” 

","['Hermione', 'Ron', 'Harry', 'Snape']"
5309,"“She and a couple of friends got into Snape ’s office 
and smashed open the glass case where he was 
apparently keeping the sword. Snape caught them as 
they were trying to smuggle it down the staircase.” 

 “Ah, God bless ’em,” said Ted.","['Ted', 'Snape']"
5310,"Snape caught them as 
they were trying to smuggle it down the staircase.” 

 “Ah, God bless ’em,” said Ted. “What did they think, 
that they’d be able to use the sword on You-Know- 
Who?","['Ted', 'able', 'Snape']"
5311,"“Ah, God bless ’em,” said Ted. “What did they think, 
that they’d be able to use the sword on You-Know- 
Who? Or on Snape himself?” 



Page | 335 Harry Potter and the Deathly Hallows - J.K. Rowling 




“Well, whatever they thought they were going to do 
with it, Snape decided the sword wasn’t safe where it 
was,” said Dirk.","['Ted', 'able', 'Snape', 'Dirk', 'Harry Potter']"
5312,"“What did they think, 
that they’d be able to use the sword on You-Know- 
Who? Or on Snape himself?” 



Page | 335 Harry Potter and the Deathly Hallows - J.K. Rowling 




“Well, whatever they thought they were going to do 
with it, Snape decided the sword wasn’t safe where it 
was,” said Dirk. “Couple of days later, once he’d got 
the say-so from You-Know-Who, I imagine, he sent it 
down to London to be kept in Gringotts instead.” 

","['able', 'Snape', 'Dirk', 'Harry Potter', 'Gringotts']"
5313,"Or on Snape himself?” 



Page | 335 Harry Potter and the Deathly Hallows - J.K. Rowling 




“Well, whatever they thought they were going to do 
with it, Snape decided the sword wasn’t safe where it 
was,” said Dirk. “Couple of days later, once he’d got 
the say-so from You-Know-Who, I imagine, he sent it 
down to London to be kept in Gringotts instead.” 

 The goblins started to laugh again. 

","['Dirk', 'Gringotts', 'Harry Potter', 'Snape']"
5314,"“Couple of days later, once he’d got 
the say-so from You-Know-Who, I imagine, he sent it 
down to London to be kept in Gringotts instead.” 

 The goblins started to laugh again. 

 “I’m still not seeing the joke,” said Ted. 

","['Ted', 'Gringotts']"
5315,"The goblins started to laugh again. 

 “I’m still not seeing the joke,” said Ted. 

 “It’s a fake,” rasped Griphook. 

","['Ted', 'Griphook']"
5316,"“I’m still not seeing the joke,” said Ted. 

 “It’s a fake,” rasped Griphook. 

 “The sword of Gryffindor!” 

","['Ted', 'Griphook']"
5317,"“It’s a fake,” rasped Griphook. 

 “The sword of Gryffindor!” 

 “Oh yes.",['Griphook']
5320,"It is a copy — an excellent copy, it is true — 
but it was Wizard-made. The original was forged 
centuries ago by goblins and had certain properties 
only goblin-made armor possesses. Wherever the 
genuine sword of Gryffindor is, it is not in a vault at 
Gringotts bank.” 

",['Gringotts']
5321,"The original was forged 
centuries ago by goblins and had certain properties 
only goblin-made armor possesses. Wherever the 
genuine sword of Gryffindor is, it is not in a vault at 
Gringotts bank.” 

 “I see,” said Ted.","['Ted', 'Gringotts']"
5322,"Wherever the 
genuine sword of Gryffindor is, it is not in a vault at 
Gringotts bank.” 

 “I see,” said Ted. “And I take it you didn’t bother 
telling the Death Eaters this?” 

","['Ted', 'Gringotts']"
5323,"“I see,” said Ted. “And I take it you didn’t bother 
telling the Death Eaters this?” 

 “I saw no reason to trouble them with the 
information,” said Griphook smugly, and now Ted and 
Dean joined in Gornuk and Dirk’s laughter. 

","['Ted', 'Gornuk', 'Griphook', 'Dirk', 'Dean']"
5324,"“And I take it you didn’t bother 
telling the Death Eaters this?” 

 “I saw no reason to trouble them with the 
information,” said Griphook smugly, and now Ted and 
Dean joined in Gornuk and Dirk’s laughter. 

 Inside the tent, Harry closed his eyes, willing someone 
to ask the question he needed answered, and after a 
minute that seemed ten, Dean obliged; he was (Harry 
remembered with a jolt) an ex-boyfriend of Ginny’s 
too. 

","['Ted', 'Gornuk', 'Griphook', 'Dirk', 'Harry', 'Dean', 'Ginny']"
5325,"“I saw no reason to trouble them with the 
information,” said Griphook smugly, and now Ted and 
Dean joined in Gornuk and Dirk’s laughter. 

 Inside the tent, Harry closed his eyes, willing someone 
to ask the question he needed answered, and after a 
minute that seemed ten, Dean obliged; he was (Harry 
remembered with a jolt) an ex-boyfriend of Ginny’s 
too. 

 “What happened to Ginny and the others?","['Ted', 'Gornuk', 'Griphook', 'Dirk', 'Harry', 'Dean', 'Ginny']"
5326,"Inside the tent, Harry closed his eyes, willing someone 
to ask the question he needed answered, and after a 
minute that seemed ten, Dean obliged; he was (Harry 
remembered with a jolt) an ex-boyfriend of Ginny’s 
too. 

 “What happened to Ginny and the others? The ones 
who tried to steal it?” 

","['Ginny', 'Harry', 'Dean']"
5327,"“What happened to Ginny and the others? The ones 
who tried to steal it?” 

 “Oh, they were punished, and cruelly,” said Griphook 
indifferently. 

","['Griphook', 'Ginny']"
5328,"The ones 
who tried to steal it?” 

 “Oh, they were punished, and cruelly,” said Griphook 
indifferently. 

 Page | 336 Harry Potter and the Deathly Hallows - J.K. Rowling 




“They’re okay, though?” asked Ted quickly.","['Harry Potter', 'Ted', 'Griphook']"
5329,"“Oh, they were punished, and cruelly,” said Griphook 
indifferently. 

 Page | 336 Harry Potter and the Deathly Hallows - J.K. Rowling 




“They’re okay, though?” asked Ted quickly. “I mean, 
the Weasleys don’t need any more of their kids 
injured, do they?” 

","['Harry Potter', 'Ted', 'Griphook']"
5330,"Page | 336 Harry Potter and the Deathly Hallows - J.K. Rowling 




“They’re okay, though?” asked Ted quickly. “I mean, 
the Weasleys don’t need any more of their kids 
injured, do they?” 

 “They suffered no serious injury, as far as I am 
aware,” said Griphook. 

","['Ted', 'Griphook', 'Harry Potter']"
5331,"“I mean, 
the Weasleys don’t need any more of their kids 
injured, do they?” 

 “They suffered no serious injury, as far as I am 
aware,” said Griphook. 

 “Lucky for them,” said Ted.","['Ted', 'Griphook']"
5332,"“They suffered no serious injury, as far as I am 
aware,” said Griphook. 

 “Lucky for them,” said Ted. “With Snape’s track 
record I suppose we should just be glad they’re still 
alive.” 

","['Ted', 'Griphook', 'Snape']"
5333,"“Lucky for them,” said Ted. “With Snape’s track 
record I suppose we should just be glad they’re still 
alive.” 

 “You believe that story, then, do you, Ted?” asked 
Dirk.","['Ted', 'Dirk', 'Snape']"
5334,"“With Snape’s track 
record I suppose we should just be glad they’re still 
alive.” 

 “You believe that story, then, do you, Ted?” asked 
Dirk. “You believe Snape killed Dumbledore?” 

“ ’Course I do,” said Ted.","['Ted', 'Dumbledore', 'Dirk', 'Snape']"
5335,"“You believe that story, then, do you, Ted?” asked 
Dirk. “You believe Snape killed Dumbledore?” 

“ ’Course I do,” said Ted. “You’re not going to sit there 
and tell me you think Potter had anything to do with 
it?” 



","['Ted', 'Dumbledore', 'Dirk', 'Snape']"
5336,"“You believe Snape killed Dumbledore?” 

“ ’Course I do,” said Ted. “You’re not going to sit there 
and tell me you think Potter had anything to do with 
it?” 



 “Hard to know what to believe these days,” muttered 
Dirk. 

","['Ted', 'Dumbledore', 'Dirk', 'Snape']"
5337,"“You’re not going to sit there 
and tell me you think Potter had anything to do with 
it?” 



 “Hard to know what to believe these days,” muttered 
Dirk. 

 “I know Harry Potter,” said Dean.","['Dirk', 'Dean', 'Harry Potter']"
5338,"“Hard to know what to believe these days,” muttered 
Dirk. 

 “I know Harry Potter,” said Dean. “And I reckon he’s 
the real thing — the Chosen One, or whatever you 
want to call it.” 

","['Dirk', 'Dean', 'Harry Potter']"
5339,"“I know Harry Potter,” said Dean. “And I reckon he’s 
the real thing — the Chosen One, or whatever you 
want to call it.” 

 “Yeah, there’s a lot would like to believe he’s that, 
son,” said Dirk, “me included.","['Dirk', 'Dean', 'Harry Potter']"
5340,"“And I reckon he’s 
the real thing — the Chosen One, or whatever you 
want to call it.” 

 “Yeah, there’s a lot would like to believe he’s that, 
son,” said Dirk, “me included. But where is he?",['Dirk']
5341,"“Yeah, there’s a lot would like to believe he’s that, 
son,” said Dirk, “me included. But where is he? Run 
for it, by the looks of things.",['Dirk']
5343,"Run 
for it, by the looks of things. You’d think, if he knew 
anything we don’t, or had anything special going for 
him, he’d be out there now fighting, rallying 
resistance, instead of hiding. And you know, the 
Prophet made a pretty good case against him — ” 

“The Prophet?” scoffed Ted.",['Ted']
5344,"You’d think, if he knew 
anything we don’t, or had anything special going for 
him, he’d be out there now fighting, rallying 
resistance, instead of hiding. And you know, the 
Prophet made a pretty good case against him — ” 

“The Prophet?” scoffed Ted. “You deserve to be lied to 
if you’re still reading that muck, Dirk.","['Ted', 'Dirk']"
5345,"And you know, the 
Prophet made a pretty good case against him — ” 

“The Prophet?” scoffed Ted. “You deserve to be lied to 
if you’re still reading that muck, Dirk. You want the 
facts, try the Quibbler.” 

","['Ted', 'Dirk']"
5346,"“You deserve to be lied to 
if you’re still reading that muck, Dirk. You want the 
facts, try the Quibbler.” 

 There was a sudden explosion of choking and 
retching, plus a good deal of thumping; by the sound 

Page | 337 Harry Potter and the Deathly Hallows - J.K. Rowling 




of it, Dirk had swallowed a fish bone.","['Dirk', 'Harry Potter']"
5347,"You want the 
facts, try the Quibbler.” 

 There was a sudden explosion of choking and 
retching, plus a good deal of thumping; by the sound 

Page | 337 Harry Potter and the Deathly Hallows - J.K. Rowling 




of it, Dirk had swallowed a fish bone. At last he 
spluttered, “The Quibbler?","['Dirk', 'Harry Potter']"
5348,"There was a sudden explosion of choking and 
retching, plus a good deal of thumping; by the sound 

Page | 337 Harry Potter and the Deathly Hallows - J.K. Rowling 




of it, Dirk had swallowed a fish bone. At last he 
spluttered, “The Quibbler? That lunatic rag of Xeno 
Lovegood’s?” 

","['Dirk', 'Harry Potter']"
5349,"At last he 
spluttered, “The Quibbler? That lunatic rag of Xeno 
Lovegood’s?” 

 “It’s not so lunatic these days,” said Ted.",['Ted']
5350,"That lunatic rag of Xeno 
Lovegood’s?” 

 “It’s not so lunatic these days,” said Ted. “You want to 
give it a look.",['Ted']
5351,"“It’s not so lunatic these days,” said Ted. “You want to 
give it a look. Xeno is printing all the stuff the 
Prophet’s ignoring, not a single mention of Crumple- 
Horned Snorkacks in the last issue.",['Ted']
5353,"Xeno is printing all the stuff the 
Prophet’s ignoring, not a single mention of Crumple- 
Horned Snorkacks in the last issue. How long they’ll 
let him get away with it, mind, I don’t know. But Xeno 
says, front page of every issue, that any wizard who’s 
against You-Know-Who ought to make helping Harry 
Potter their number-one priority.” 

",['Harry']
5354,"How long they’ll 
let him get away with it, mind, I don’t know. But Xeno 
says, front page of every issue, that any wizard who’s 
against You-Know-Who ought to make helping Harry 
Potter their number-one priority.” 

 “Hard to help a boy who’s vanished off the face of the 
earth,” said Dirk. 

","['face', 'Harry', 'Dirk']"
5355,"But Xeno 
says, front page of every issue, that any wizard who’s 
against You-Know-Who ought to make helping Harry 
Potter their number-one priority.” 

 “Hard to help a boy who’s vanished off the face of the 
earth,” said Dirk. 

 “Listen, the fact that they haven’t caught him yet’s 
one hell of an achievement,” said Ted.","['face', 'Ted', 'Harry', 'Dirk']"
5356,"“Hard to help a boy who’s vanished off the face of the 
earth,” said Dirk. 

 “Listen, the fact that they haven’t caught him yet’s 
one hell of an achievement,” said Ted. “I’d take tips 
from him gladly; it’s what we’re trying to do, stay free, 
isn’t it?” 

","['face', 'Ted', 'Dirk']"
5357,"“Listen, the fact that they haven’t caught him yet’s 
one hell of an achievement,” said Ted. “I’d take tips 
from him gladly; it’s what we’re trying to do, stay free, 
isn’t it?” 

 “Yeah, well, you’ve got a point there,” said Dirk 
heavily.","['Ted', 'Dirk']"
5358,"“I’d take tips 
from him gladly; it’s what we’re trying to do, stay free, 
isn’t it?” 

 “Yeah, well, you’ve got a point there,” said Dirk 
heavily. “With the whole of the Ministry and all their 
informers looking for him I’d have expected him to be 
caught by now.",['Dirk']
5359,"“Yeah, well, you’ve got a point there,” said Dirk 
heavily. “With the whole of the Ministry and all their 
informers looking for him I’d have expected him to be 
caught by now. Mind, who’s to say they haven’t 
already caught and killed him without publicizing it?” 

“Ah, don’t say that, Dirk,” murmured Ted. 

","['Dirk', 'Ted']"
5360,"“With the whole of the Ministry and all their 
informers looking for him I’d have expected him to be 
caught by now. Mind, who’s to say they haven’t 
already caught and killed him without publicizing it?” 

“Ah, don’t say that, Dirk,” murmured Ted. 

 There was a long pause filled with more clattering of 
knives and forks.","['Dirk', 'Ted']"
5361,"Mind, who’s to say they haven’t 
already caught and killed him without publicizing it?” 

“Ah, don’t say that, Dirk,” murmured Ted. 

 There was a long pause filled with more clattering of 
knives and forks. When they spoke again it was to 
discuss whether they ought to sleep on the bank or 
retreat back up the wooded slope.","['Dirk', 'Ted']"
5363,"When they spoke again it was to 
discuss whether they ought to sleep on the bank or 
retreat back up the wooded slope. Deciding the trees 
would give better cover, they extinguished their fire, 
then clambered back up the incline, their voices 
fading away. 

 Harry, Ron, and Hermione reeled in the Extendable 
Ears.","['Hermione', 'Ron', 'Harry']"
5364,"Deciding the trees 
would give better cover, they extinguished their fire, 
then clambered back up the incline, their voices 
fading away. 

 Harry, Ron, and Hermione reeled in the Extendable 
Ears. Harry, who had found the need to remain silent 

Page | 338 Harry Potter and the Deathly Hallows - J.K. Rowling 




increasingly difficult the longer they eavesdropped, 
now found himself unable to say more than, “Ginny 
— the sword — ” 

“I know!” said Hermione. 

","['Ron', 'Harry', 'Ginny', 'Harry Potter', 'Hermione']"
5365,"Harry, Ron, and Hermione reeled in the Extendable 
Ears. Harry, who had found the need to remain silent 

Page | 338 Harry Potter and the Deathly Hallows - J.K. Rowling 




increasingly difficult the longer they eavesdropped, 
now found himself unable to say more than, “Ginny 
— the sword — ” 

“I know!” said Hermione. 

 She lunged for the tiny beaded bag, this time sinking 
her arm in it right up to the armpit. 

","['Ron', 'Harry', 'Ginny', 'Harry Potter', 'Hermione']"
5366,"Harry, who had found the need to remain silent 

Page | 338 Harry Potter and the Deathly Hallows - J.K. Rowling 




increasingly difficult the longer they eavesdropped, 
now found himself unable to say more than, “Ginny 
— the sword — ” 

“I know!” said Hermione. 

 She lunged for the tiny beaded bag, this time sinking 
her arm in it right up to the armpit. 

 “Here ... we ... are ...”","['Hermione', 'Ginny', 'Harry', 'Harry Potter']"
5369,"she said between gritted teeth, 
and she pulled at something that was evidently in the 
depths of the bag. Slowly the edge of an ornate 
picture frame came into sight. Harry hurried to help 
her.",['Harry']
5370,"Slowly the edge of an ornate 
picture frame came into sight. Harry hurried to help 
her. As they lifted the empty portrait of Phineas 
Nigellus free of Hermione’s bag, she kept her wand 
pointing at it, ready to cast a spell at any moment. 

","['Hermione', 'Harry', 'Phineas']"
5371,"Harry hurried to help 
her. As they lifted the empty portrait of Phineas 
Nigellus free of Hermione’s bag, she kept her wand 
pointing at it, ready to cast a spell at any moment. 

 “If somebody swapped the real sword for the fake 
while it was in Dumbledore’s office,” she panted, as 
they propped the painting against the side of the tent, 
“Phineas Nigellus would have seen it happen, he 
hangs right beside the case!” 

","['Hermione', 'Harry', 'Dumbledore', 'Phineas']"
5372,"As they lifted the empty portrait of Phineas 
Nigellus free of Hermione’s bag, she kept her wand 
pointing at it, ready to cast a spell at any moment. 

 “If somebody swapped the real sword for the fake 
while it was in Dumbledore’s office,” she panted, as 
they propped the painting against the side of the tent, 
“Phineas Nigellus would have seen it happen, he 
hangs right beside the case!” 

 “Unless he was asleep,” said Harry, but he still held 
his breath as Hermione knelt down in front of the 
empty canvas, her wand directed at its center, cleared 
her throat, then said: 

“Er — Phineas?","['Hermione', 'Harry', 'Dumbledore', 'Phineas']"
5373,"“If somebody swapped the real sword for the fake 
while it was in Dumbledore’s office,” she panted, as 
they propped the painting against the side of the tent, 
“Phineas Nigellus would have seen it happen, he 
hangs right beside the case!” 

 “Unless he was asleep,” said Harry, but he still held 
his breath as Hermione knelt down in front of the 
empty canvas, her wand directed at its center, cleared 
her throat, then said: 

“Er — Phineas? Phineas Nigellus?” 

","['Hermione', 'Harry', 'Dumbledore', 'Phineas']"
5374,"“Unless he was asleep,” said Harry, but he still held 
his breath as Hermione knelt down in front of the 
empty canvas, her wand directed at its center, cleared 
her throat, then said: 

“Er — Phineas? Phineas Nigellus?” 

 Nothing happened. 

","['Hermione', 'Harry', 'Phineas']"
5375,"Phineas Nigellus?” 

 Nothing happened. 

 “Phineas Nigellus?” said Hermione again.","['Hermione', 'Phineas']"
5376,"Nothing happened. 

 “Phineas Nigellus?” said Hermione again. “Professor 
Black?","['Hermione', 'Black', 'Phineas']"
5377,"“Phineas Nigellus?” said Hermione again. “Professor 
Black? Please could we talk to you?","['Hermione', 'Black', 'Phineas']"
5378,"“Professor 
Black? Please could we talk to you? Please?” 

“ ‘Please’ always helps,” said a cold, snide voice, and 
Phineas Nigellus slid into his portrait.","['Black', 'Phineas']"
5379,"Please could we talk to you? Please?” 

“ ‘Please’ always helps,” said a cold, snide voice, and 
Phineas Nigellus slid into his portrait. At once, 
Hermione cried: 



","['Hermione', 'Phineas']"
5380,"Please?” 

“ ‘Please’ always helps,” said a cold, snide voice, and 
Phineas Nigellus slid into his portrait. At once, 
Hermione cried: 



 Page | 339 Harry Potter and the Deathly Hallows - J.K. Rowling 




“Obscuro\” 



","['Hermione', 'Harry Potter', 'Phineas']"
5381,"At once, 
Hermione cried: 



 Page | 339 Harry Potter and the Deathly Hallows - J.K. Rowling 




“Obscuro\” 



 A black blindfold appeared over Phineas Nigellus’s 
clever, dark eyes, causing him to bump into the frame 
and shriek with pain. 

","['black', 'clever', 'Harry Potter', 'Phineas', 'Hermione']"
5382,"Page | 339 Harry Potter and the Deathly Hallows - J.K. Rowling 




“Obscuro\” 



 A black blindfold appeared over Phineas Nigellus’s 
clever, dark eyes, causing him to bump into the frame 
and shriek with pain. 

 “What — how dare — what are you — ?” 

“I’m very sorry, Professor Black,” said Hermione, “but 
it’s a necessary precaution!” 

","['black', 'clever', 'Harry Potter', 'Phineas', 'Hermione', 'Black']"
5383,"A black blindfold appeared over Phineas Nigellus’s 
clever, dark eyes, causing him to bump into the frame 
and shriek with pain. 

 “What — how dare — what are you — ?” 

“I’m very sorry, Professor Black,” said Hermione, “but 
it’s a necessary precaution!” 

 “Remove this foul addition at once!","['black', 'clever', 'Phineas', 'Hermione', 'Black']"
5384,"“What — how dare — what are you — ?” 

“I’m very sorry, Professor Black,” said Hermione, “but 
it’s a necessary precaution!” 

 “Remove this foul addition at once! Remove it, I say! 
","['Hermione', 'Black']"
5388,"Where am I? 

 What is going on?” 

 “Never mind where we are,” said Harry, and Phineas 
Nigellus froze, abandoning his attempts to peel off the 
painted blindfold. 

","['Harry', 'Phineas']"
5389,"What is going on?” 

 “Never mind where we are,” said Harry, and Phineas 
Nigellus froze, abandoning his attempts to peel off the 
painted blindfold. 

 “Can that possibly be the voice of the elusive Mr. 
Potter?” 

","['Harry', 'Phineas']"
5390,"“Never mind where we are,” said Harry, and Phineas 
Nigellus froze, abandoning his attempts to peel off the 
painted blindfold. 

 “Can that possibly be the voice of the elusive Mr. 
Potter?” 

 “Maybe,” said Harry, knowing that this would keep 
Phineas Nigellus’s interest.","['Harry', 'Phineas']"
5391,"“Can that possibly be the voice of the elusive Mr. 
Potter?” 

 “Maybe,” said Harry, knowing that this would keep 
Phineas Nigellus’s interest. “We’ve got a couple of 
questions to ask you — about the sword of 
Gryffindor.” 

","['Harry', 'Phineas']"
5392,"“Maybe,” said Harry, knowing that this would keep 
Phineas Nigellus’s interest. “We’ve got a couple of 
questions to ask you — about the sword of 
Gryffindor.” 

 “Ah,” said Phineas Nigellus, now turning his head this 
way and that in an effort to catch sight of Harry, “yes. 
","['Harry', 'Phineas']"
5393,"“We’ve got a couple of 
questions to ask you — about the sword of 
Gryffindor.” 

 “Ah,” said Phineas Nigellus, now turning his head this 
way and that in an effort to catch sight of Harry, “yes. 
 That silly girl acted most unwisely there — ” 

“Shut up about my sister,” said Ron roughly.","['Ron', 'Harry', 'Phineas']"
5394,"“Ah,” said Phineas Nigellus, now turning his head this 
way and that in an effort to catch sight of Harry, “yes. 
 That silly girl acted most unwisely there — ” 

“Shut up about my sister,” said Ron roughly. Phineas 
Nigellus raised supercilious eyebrows. 

","['Ron', 'Harry', 'Phineas']"
5395,"That silly girl acted most unwisely there — ” 

“Shut up about my sister,” said Ron roughly. Phineas 
Nigellus raised supercilious eyebrows. 

 “Who else is here?”","['Ron', 'Phineas']"
