sentence,entities
"Page | 185 Harry Potter and the Philosophers Stone - J.K. Rowling 




“A Nimbus Two Thousand, sir,” said Harry, fighting 
not to laugh at the look of horror on Malfoy’s face. 
",['Malfoy']
"“And it’s really thanks to Malfoy here that I’ve got it,” 
he added. 

",['Malfoy']
"Harry and Ron headed upstairs, smothering their 
laughter at Malfoy’s obvious rage and confusion. 

","['Malfoy', 'Ron']"
"“Yes, don’t stop now,” said Ron, “it’s doing us so 
much good.” 

",['Ron']
"He bolted his 
dinner that evening without noticing what he was 
eating, and then rushed upstairs with Ron to unwrap 
the Nimbus Two Thousand at last. 

",['Ron']
"“Wow,” Ron sighed, as the broomstick rolled onto 
Harry’s bedspread. 

",['Ron']
"“I see what 
McGonagall meant ... you really are a natural.",['McGonagall']
"Even better, Professor Flitwick announced 
in Charms that he thought they were ready to start 
making objects fly, something they had all been dying 
to try since they’d seen him make Neville’s toad zoom 
around the classroom.",['Flitwick']
"Professor Flitwick put the 
class into pairs to practice.",['Flitwick']
"Ron, however, was 
to be working with Hermione Granger.",['Ron']
"It was hard to 
tell whether Ron or Hermione was angrier about this. 
",['Ron']
"“Now, don’t forget that nice wrist movement we’ve 
been practicing!” squeaked Professor Flitwick, 
",['Flitwick']
"Ron, at the next table, wasn’t having much more 
luck. 

",['Ron']
"“You do it, then, if you’re so clever,” Ron snarled. 

",['Ron']
"cried Professor Flitwick, clapping. 
",['Flitwick']
"“Everyone see here, Miss Granger’s done it!” 

",['Miss Granger']
"Ron was in a very bad mood by the end of the class. 

",['Ron']
"“So?” said Ron, but he looked a bit uncomfortable. 
",['Ron']
"On their way down to the Great 
Hall for the Halloween feast, Harry and Ron overheard 
Parvati Patil telling her friend Lavender that Hermione 
was crying in the girls’ bathroom and wanted to be 
left alone.",['Ron']
"Ron looked still more awkward at this, but 
a moment later they had entered the Great Hall, 
where the Halloween decorations put Hermione out of 
their minds. 

",['Ron']
"Harry was just helping himself to a baked potato 
when Professor Quirrell came sprinting into the hall, 
his turban askew and terror on his face.",['Quirrell']
"Everyone 
stared as he reached Professor Dumbledore’s chair, 
slumped against the table, and gasped, “Troll — in 
the dungeons — thought you ought to know.” 

",['Dumbledore']
"It took several purple 
firecrackers exploding from the end of Professor 
Dumbledore’s wand to bring silence. 



",['Dumbledore']
"“Don’t ask me, they’re supposed to be really stupid,” 
said Ron.",['Ron']
"As they jostled their way through 
a crowd of confused Hufflepuffs, Harry suddenly 
grabbed Ron’s arm. 

",['Ron']
"Ron bit his lip. 

",['Ron']
"Harry Potter and the Philosophers Stone - J.K. Rowling 




“Percy!” hissed Ron, pulling Harry behind a large 
stone griffin. 

",['Ron']
"Peering around it, however, they saw not Percy but 
Snape.",['Snape']
"Quietly as possible, they crept along the next corridor 
after Snape ’s fading footsteps. 

",['Snape']
"“He’s heading for the third floor,” Harry said, but Ron 
held up his hand. 

",['Ron']
"Ron pointed — at 
the end of a passage to the left, something huge was 
moving toward them.",['Ron']
"“Good idea,” said Ron nervously. 

",['Ron']
"“Oh, no,” said Ron, pale as the Bloody Baron. 

",['Ron']
"Harry said desperately to Ron, and, 
seizing a tap, he threw it as hard as he could against 
the wall. 

",['Ron']
"“Oy, pea-brain!” yelled Ron from the other side of the 
chamber, and he threw a metal pipe at it.",['Ron']
"The troll 
didn’t even seem to notice the pipe hitting its 
shoulder, but it heard the yell and paused again, 
turning its ugly snout toward Ron instead, giving 
Harry time to run around it. 

",['Ron']
"It roared again and started toward Ron, 
who was nearest and had no way to escape. 

",['Ron']
"Harry Potter and the Philosophers Stone - J.K. Rowling 




Hermione had sunk to the floor in fright; Ron pulled 
out his own wand — not knowing what he was going 
to do he heard himself cry the first spell that came 
into his head: “Wingardium Leviosal” 

The club flew suddenly out of the troll’s hand, rose 
high, high up into the air, turned slowly over — and 
dropped, with a sickening crack, onto its owner’s 
head.",['Ron']
"Ron was standing there with his wand still 
raised, staring at what he had done. 

",['Ron']
"A moment later, Professor McGonagall 
had come bursting into the room, closely followed by 
Snape, with Quirrell bringing up the rear.","['Quirrell', 'Snape', 'McGonagall']"
"Quirrell 



Page | 198 Harry Potter and the Philosophers Stone - J.K. Rowling 




took one look at the troll, let out a faint whimper, and 
sat quickly down on a toilet, clutching his heart. 

",['Quirrell']
Snape bent over the troll.,['Snape']
"Professor McGonagall was 
looking at Ron and Harry.","['McGonagall', 'Ron']"
"“What on earth were you thinking of?” said Professor 
McGonagall, with cold fury in her voice.",['McGonagall']
"Harry looked 
at Ron, who was still standing with his wand in the 
air.",['Ron']
"Snape gave Harry a swift, piercing look.",['Snape']
"He wished Ron would put his wand down. 

",['Ron']
"“Please, Professor McGonagall — they were looking for 
me.” 

",['McGonagall']
"“Miss Granger!” 

",['Miss Granger']
Ron dropped his wand.,['Ron']
"Harry 
stuck his wand up its nose and Ron knocked it out 
with its own club.",['Ron']
"Page | 199 Harry Potter and the Philosophers Stone - J.K. Rowling 




Harry and Ron tried to look as though this story 
wasn’t new to them. 

",['Ron']
"“Well — in that case ...” said Professor McGonagall, 
staring at the three of them, “Miss Granger, you 
foolish girl, how could you think of tackling a 
mountain troll on your own?” 

Hermione hung her head.","['Miss Granger', 'McGonagall']"
"It was as if Snape had started 
handing out sweets. 

",['Snape']
"“Miss Granger, five points will be taken from 
Gryffindor for this,” said Professor McGonagall.","['Miss Granger', 'McGonagall']"
"Professor McGonagall turned to Harry and Ron. 

“Well, I still say you were lucky, but not many first 
years could have taken on a full-grown mountain 
troll.","['McGonagall', 'Ron']"
"Professor 
Dumbledore will be informed of this.",['Dumbledore']
"“We should have gotten more than ten points,” Ron 
grumbled. 

",['Ron']
"“Five, you mean, once she’s taken off Hermione ’s.” 



Page | 200 Harry Potter and the Philosophers Stone - J.K. Rowling 




“Good of her to get us out of trouble like that,” Ron 
admitted.",['Ron']
"Hagrid could be seen 
from the upstairs windows defrosting broomsticks on 
the Quidditch field, bundled up in a long moleskin 
overcoat, rabbit fur gloves, and enormous beaverskin 
boots. 

",['Hagrid']
"Hermione had become a bit more relaxed about 
breaking rules since Harry and Ron had saved her 
from the mountain troll, and she was much nicer for 
it.",['Ron']
"They were standing with their backs to it, getting 
warm, when Snape crossed the yard.",['Snape']
"Harry noticed at 
once that Snape was limping.",['Snape']
"Harry, Ron, and 
Hermione moved closer together to block the fire from 
view; they were sure it wouldn’t be allowed. 
",['Ron']
"Unfortunately, something about their guilty faces 
caught Snape’s eye.",['Snape']
"Page | 203 Harry Potter and the Philosophers Stone - J.K. Rowling 




“Library books are not to be taken outside the 
school,” said Snape.",['Snape']
"“He’s just made that rule up,” Harry muttered angrily 
as Snape limped away.",['Snape']
"“Wonder what’s wrong with 
his leg?” 

“Dunno, but I hope it’s really hurting him,” said Ron 
bitterly. 

",['Ron']
"Harry, Ron, and Hermione sat together next 
to a window.",['Ron']
"Hermione was checking Harry and Ron’s 
Charms homework for them.",['Ron']
Why should he be afraid of Snape?,['Snape']
"Getting 
up, he told Ron and Hermione he was going to ask 
Snape if he could have it. 

","['Snape', 'Ron']"
"“Better you than me,” they said together, but Harry 
had an idea that Snape wouldn’t refuse if there were 
other teachers listening. 

",['Snape']
Perhaps Snape had left the book in there?,['Snape']
"Snape and Filch were inside, alone.",['Snape']
"Snape was 
holding his robes above his knees.",['Snape']
"Filch was handing Snape 
bandages. 

",['Snape']
"Page | 204 Harry Potter and the Philosophers Stone - J.K. Rowling 




“Blasted thing,” Snape was saying.",['Snape']
"Snape ’s face was twisted with fury as he dropped his 
robes quickly to hide his leg.",['Snape']
"Harry left, before Snape could take any more points 
from Gryffindor.",['Snape']
"Ron asked as Harry joined them. 
",['Ron']
"“I know he’s not very 
nice, but he wouldn’t try and steal something 
Dumbledore was keeping safe.” 

",['Dumbledore']
"“Honestly, Hermione, you think all teachers are saints 
or something,” snapped Ron.",['Ron']
"Harry Potter and the Philosophers Stone - J.K. Rowling 




wouldn’t put anything past Snape.",['Snape']
"He tried to empty his mind — he 
needed to sleep, he had to, he had his first Quidditch 
match in a few hours — but the expression on 
Snape’s face when Harry had seen his leg wasn’t easy 
to forget. 

",['Snape']
"Page | 206 Harry Potter and the Philosophers Stone - J.K. Rowling 




Ron and Hermione joined Neville, Seamus, and Dean 
the West Ham fan up in the top row.",['Ron']
"The Weasley twins’ friend, Lee Jordan, was doing the 
commentary for the match, closely watched by 
Professor McGonagall. 

",['McGonagall']
"“Hagrid!” 

",['Hagrid']
"Ron and Hermione squeezed together to give Hagrid 
enough space to join them. 

","['Hagrid', 'Ron']"
"“Bin watchin’ from me hut,” said Hagrid, patting a 
large pair of binoculars around his neck, “But it isn’t 
the same as bein’ in the crowd.",['Hagrid']
"No sign of the Snitch 
yet, eh?” 

“Nope,” said Ron.",['Ron']
"“Kept outta trouble, though, that’s somethin’,” said 
Hagrid, raising his binoculars and peering skyward at 
the speck that was Harry. 



",['Hagrid']
"“What are you talking about, Dean?” said Ron. 

“Red card!” said Dean furiously.",['Ron']
"“But this isn’t soccer, Dean,” Ron reminded him. 

",['Ron']
"Hagrid, however, was on Dean’s side. 

",['Hagrid']
"“So — after that obvious and disgusting bit of 
cheating — ” 

“Jordan!” growled Professor McGonagall. 

",['McGonagall']
"Page | 212 Harry Potter and the Philosophers Stone - J.K. Rowling 




“Dunno what Harry thinks he’s doing,” Hagrid 
mumbled.",['Hagrid']
"“Can’t have,” Hagrid said, his voice shaking.",['Hagrid']
"At these words, Hermione seized Hagrid ’s binoculars, 
but instead of looking up at Harry, she started 
looking frantically at the crowd. 

",['Hagrid']
"“What are you doing?” moaned Ron, gray-faced. 

",['Ron']
"“I knew it,” Hermione gasped, “Snape — look.” 

",['Snape']
Ron grabbed the binoculars.,['Ron']
"Snape was in the middle 
of the stands opposite them.",['Snape']
"Page | 213 Harry Potter and the Philosophers Stone - J.K. Rowling 




Before Ron could say another word, Hermione had 
disappeared.",['Ron']
"Ron turned the binoculars back on 
Harry.",['Ron']
"“Come on, Hermione,” Ron muttered desperately. 

",['Ron']
"Hermione had fought her way across to the stand 
where Snape stood, and was now racing along the row 
behind him; she didn’t even stop to say sorry as she 
knocked Professor Quirrell headfirst into the row in 
front.","['Quirrell', 'Snape']"
"Reaching Snape, she crouched down, pulled 
out her wand, and whispered a few, well-chosen 
words.",['Snape']
"Bright blue flames shot from her wand onto 
the hem of Snape ’s robes. 

",['Snape']
"It took perhaps thirty seconds for Snape to realize 
that he was on fire.",['Snape']
"Scooping the fire off him into a little jar 
in her pocket, she scrambled back along the row — 
Snape would never know what had happened. 

",['Snape']
Ron said.,['Ron']
"Neville had been 
sobbing into Hagrid’s jacket for the last five minutes. 

",['Hagrid']
"He 
was being made a cup of strong tea back in Hagrid’s 
hut, with Ron and Hermione. 

","['Hagrid', 'Ron']"
"“It was Snape,” Ron was explaining, “Hermione and I 
saw him.","['Snape', 'Ron']"
"“Rubbish,” said Hagrid, who hadn’t heard a word of 
what had gone on next to him in the stands.",['Hagrid']
"“Why 
would Snape do somethin’ like that?” 

",['Snape']
"Harry, Ron, and Hermione looked at one another, 
wondering what to tell him.",['Ron']
"“I found out something about him,” he told Hagrid. 
",['Hagrid']
"Hagrid dropped the teapot. 

",['Hagrid']
"“Yeah — he’s mine — bought him off a Greek chappie 
I met in the pub las’ year — I lent him to Dumbledore 
to guard the — ” 

“Yes?” said Harry eagerly. 

",['Dumbledore']
"“Now, don’t ask me anymore,” said Hagrid gruffly. 
",['Hagrid']
"“But Snape’s trying to steal it.” 

",['Snape']
"“Rubbish,” said Hagrid again.",['Hagrid']
"“Snape’s a Hogwarts 
teacher, he’d do nothin’ of the sort.” 

",['Snape']
"The afternoon’s events certainly seemed to have 
changed her mind about Snape. 

",['Snape']
"“I know a jinx when I see one, Hagrid, I’ve read all 
about them!",['Hagrid']
"You’ve got to keep eye contact, and 
Snape wasn’t blinking at all, I saw him!” 

",['Snape']
"“I’m tellin’ yeh, yer wrong!” said Hagrid hotly.",['Hagrid']
"“I don’ 
know why Harry’s broom acted like that, but Snape 
wouldn’ try an’ kill a student!",['Snape']
"You forget that dog, an’ 
you forget what it’s guardin’, that’s between Professor 
Dumbledore an’ Nicolas Flamel — ■” 

“Aha!” said Harry, “so there’s someone called Nicolas 
Flamel involved, is there?” 

",['Dumbledore']
"Hagrid looked furious with himself. 



",['Hagrid']
"The lake froze solid and the 
Weasley twins were punished for bewitching several 
snowballs so that they followed Quirrell around, 
bouncing off the back of his turban.",['Quirrell']
"The few owls that 
managed to battle their way through the stormy sky 
to deliver mail had to be nursed back to health by 
Hagrid before they could fly off again. 

",['Hagrid']
"Worst of all were Professor Snape’s classes down in 
the dungeons, where their breath rose in a mist 
before them and they kept as close as possible to 
their hot cauldrons. 

",['Snape']
"“I do feel so sorry,” said Draco Malfoy, one Potions 
class, “for all those people who have to stay at 



Page",['Malfoy']
"Malfoy had 
been even more unpleasant than usual since the 
Quidditch match.",['Malfoy']
"So Malfoy, jealous and angry, had gone 
back to taunting Harry about having no proper 
family. 

",['Malfoy']
"Professor McGonagall had come 
around the week before, making a list of students 
who would be staying for the holidays, and Harry had 
signed up at once.",['McGonagall']
"Ron and his brothers were staying, too, 
because Mr. and Mrs. Weasley were going to Romania 
to visit Charlie. 

",['Ron']
"Two enormous feet sticking out at the bottom and a 
loud puffing sound told them that Hagrid was behind 
it. 

",['Hagrid']
"“Hi, Hagrid, want any help?”",['Hagrid']
"Ron asked, sticking his 
head through the branches. 

",['Ron']
"“Nah, I’m all right, thanks, Ron.” 



",['Ron']
"Page | 218 Harry Potter and the Philosophers Stone - J.K. Rowling 




“Would you mind moving out of the way?” came 
Malfoy’s cold drawl from behind them.",['Malfoy']
"Hoping to be 
gamekeeper yourself when you leave Hogwarts, I 
suppose — that hut of Hagrid’s must seem like a 
palace compared to what your family’s used to.” 

",['Hagrid']
"Ron dived at Malfoy just as Snape came up the stairs. 

","['Snape', 'Malfoy', 'Ron']"
"Ron let go of the front of Malfoy’s robes. 

","['Malfoy', 'Ron']"
"“He was provoked, Professor Snape,” said Hagrid, 
sticking his huge hairy face out from behind the tree. 
","['Snape', 'Hagrid']"
"“Malfoy was insultin’ his family.” 

",['Malfoy']
"“Be that as it may, fighting is against Hogwarts rules, 
Hagrid,” said Snape silkily.","['Snape', 'Hagrid']"
"Malfoy, Crabbe, and Goyle pushed roughly past the 
tree, scattering needles everywhere and smirking. 

",['Malfoy']
"“I’ll get him,” said Ron, grinding his teeth at Malfoy’s 
back, “one of these days, I’ll get him — ” 

“I hate them both,” said Harry, “Malfoy and Snape.” 

","['Snape', 'Malfoy', 'Ron']"
"“Come on, cheer up, it’s nearly Christmas,” said 
Hagrid.",['Hagrid']
"So the three of them followed Hagrid and his tree off 
to the Great Hall, where Professor McGonagall and 
Professor Flitwick were busy with the Christmas 
decorations. 



","['Flitwick', 'Hagrid', 'McGonagall']"
"Page | 219 Harry Potter and the Philosophers Stone - J.K. Rowling 




“Ah, Hagrid, the last tree — put it in the far corner, 
would you?” 

",['Hagrid']
"“How many days you got left until yer holidays?” 
Hagrid asked. 

",['Hagrid']
"“And that reminds me — 
Harry, Ron, we’ve got half an hour before lunch, we 
should be in the library.” 

",['Ron']
"“Oh yeah, you’re right,” said Ron, tearing his eyes 
away from Professor Flitwick, who had golden 
bubbles blossoming out of his wand and was trailing 
them over the branches of the new tree. 

","['Flitwick', 'Ron']"
"“The library?” said Hagrid, following them out of the 
hall.",['Hagrid']
Hagrid looked shocked.,['Hagrid']
"“I’m sayin’ nothin’,” said Hagrid flatly. 

",['Hagrid']
"“Just have to find out for ourselves, then,” said Ron, 
and they left Hagrid looking disgruntled and hurried 
off to the library. 

","['Hagrid', 'Ron']"
"They had indeed been searching books for Flamel’s 
name ever since Hagrid had let it slip, because how 
else were they going to find out what Snape was 
trying to steal?","['Snape', 'Hagrid']"
"Hermione took out a list of subjects and titles she had 
decided to search while Ron strode off down a row of 
books and started pulling them off the shelves at 
random.",['Ron']
"He, Ron, and Hermione 
had already agreed they’d better not ask Madam 
Pince where they could find Flamel.",['Ron']
"They were sure 
she’d be able to tell them, but they couldn’t risk 
Snape hearing what they were up to. 

",['Snape']
"Five minutes later, Ron and Hermione joined him, 
shaking their heads.",['Ron']
"“And you could ask your parents if they know who 
Flamel is,” said Ron.",['Ron']
"Once the holidays had started, Ron and Harry were 
having too good a time to think much about Flamel. 
",['Ron']
"Page | 222 Harry Potter and the Philosophers Stone - J.K. Rowling 




marshmallows — and plotting ways of getting Malfoy 
expelled, which were fun to talk about even if they 
wouldn’t work. 

",['Malfoy']
Ron also started teaching Harry wizard chess.,['Ron']
Ron’s set was very old and battered.,['Ron']
Ron knew them,['Ron']
"“Merry Christmas,” said Ron sleepily as Harry 
scrambled out of bed and pulled on his bathrobe. 

",['Ron']
"“What did you expect, turnips?” said Ron, turning to 
his own pile, which was a lot bigger than Harry’s. 

",['Ron']
"It was wrapped in 
thick brown paper and scrawled across it was To 
Harry, from Hagrid.",['Hagrid']
Hagrid had obviously whittled it himself.,['Hagrid']
"Ron was fascinated by the fifty pence. 

",['Ron']
"“You can keep it,” said Harry, laughing at how 
pleased Ron was.",['Ron']
"“Hagrid and my aunt and uncle — 
so who sent these?” 

“I think I know who that one’s from,” said Ron, 
turning a bit pink and pointing to a very lumpy 
parcel.","['Hagrid', 'Ron']"
"“Every year she makes us a sweater,” said Ron, 
unwrapping his own, “and mine’s always maroon.” 

",['Ron']
"Ron gasped. 

",['Ron']
"“It’s an Invisibility Cloak,” said Ron, a look of awe on 
his face.",['Ron']
"Harry threw the cloak around his shoulders and Ron 
gave a yell. 

",['Ron']
“There’s a note!” said Ron suddenly.,['Ron']
"Ron 
was admiring the cloak. 

",['Ron']
"“Why aren’t you wearing yours, Ron?”",['Ron']
"Page | 226 Harry Potter and the Philosophers Stone - J.K. Rowling 




“I hate maroon,” Ron moaned halfheartedly as he 
pulled it over his head. 

",['Ron']
"Up at the High Table, Dumbledore 
had swapped his pointed wizard’s hat for a flowered 
bonnet, and was chuckling merrily at a joke Professor 
Flitwick had just read him. 

","['Flitwick', 'Dumbledore']"
"Harry watched Hagrid getting 
redder and redder in the face as he called for more 
wine, finally kissing Professor McGonagall on the 
cheek, who, to Harry’s amazement, giggled and 
blushed, her top hat lopsided. 

","['Hagrid', 'McGonagall']"
"Then, 
cold, wet, and gasping for breath, they returned to the 
fire in the Gryffindor common room, where Harry 
broke in his new chess set by losing spectacularly to 
Ron.",['Ron']
"Ron, full of turkey and cake and with nothing 
mysterious to bother him, fell asleep almost as soon 
as he’d drawn the curtains of his four-poster.",['Ron']
Ron grunted in his sleep.,['Ron']
"Wherever he 
was, Filch must know a shortcut, because his soft, 
greasy voice was getting nearer, and to his horror, it 
was Snape who replied, “The Restricted Section?",['Snape']
"Harry stood rooted to the spot as Filch and Snape 
came around the corner ahead.",['Snape']
"His panic fading now that there was no sound of Filch 
and Snape, Harry moved nearer to the mirror, 
wanting to look at himself but see no reflection again. 
",['Snape']
"“You could have woken me up,” said Ron, crossly. 

",['Ron']
"“I’d like to see your mom and dad,” Ron said eagerly. 

",['Ron']
"“You can see them any old time,” said Ron.",['Ron']
"What did it matter if Snape stole it, really? 

",['Snape']
“Are you all right?” said Ron.,['Ron']
"With Ron covered 
in the cloak, too, they had to walk much more slowly 
the next night.",['Ron']
"“I’m freezing,” said Ron.",['Ron']
"Just as Ron 
started moaning that his feet were dead with cold, 
Harry spotted the suit of armor. 

",['Ron']
"Harry stepped aside, but with Ron in front of the 
mirror, he couldn’t see his family anymore, just Ron 
in his paisley pajamas. 

",['Ron']
"Ron, though, was staring transfixed at his image. 
",['Ron']
"Ron tore his eyes away from this splendid sight to 
look excitedly at Harry. 

",['Ron']
"Ron threw the cloak back over them as the luminous 
eyes of Mrs. Norris came round the door.",['Ron']
"Ron and 
Harry stood quite still, both thinking the same thing 
— did the cloak work on cats?",['Ron']
"And Ron pulled Harry out of the room. 

",['Ron']
"Page | 236 Harry Potter and the Philosophers Stone - J.K. Rowling 




“Want to play chess, Harry?” said Ron. 



",['Ron']
"“No.” 

“Why don’t we go down and visit Hagrid?” 

",['Hagrid']
"Filch, Snape, and Mrs. Norris are wandering around. 
",['Snape']
"But Harry only had one thought in his head, which 
was to get back in front of the mirror, and Ron wasn’t 
going to stop him. 

",['Ron']
"Sitting on one of the desks by the 
wall was none other than Albus Dumbledore.",['Dumbledore']
"“Strange how nearsighted being invisible can make 
you,” said Dumbledore, and Harry was relieved to see 
that he was smiling. 

",['Dumbledore']
"“So,” said Dumbledore, slipping off the desk to sit on 
the floor with Harry, “you, like hundreds before you, 
have discovered the delights of the Mirror of Erised.” 

",['Dumbledore']
"“It — well — it shows me my family — ” 

“And it showed your friend Ron himself as Head Boy.” 

",['Ron']
"“How did you know — ?” 

“I don’t need a cloak to become invisible,” said 
Dumbledore gently.",['Dumbledore']
"“Yes and no,” said Dumbledore quietly.",['Dumbledore']
“Sir — Professor Dumbledore?,['Dumbledore']
"“Obviously, you’ve just done so,” Dumbledore smiled. 
",['Dumbledore']
"“One can never have enough socks,” said 
Dumbledore.",['Dumbledore']
"It was only when he was back in bed that it struck 
Harry that Dumbledore might not have been quite 
truthful.",['Dumbledore']
"Page | 240 Harry Potter and the Philosophers Stone - J.K. Rowling 






NICHOLAS FLAMBL 

Dumbledore had convinced Harry not to go looking 
for the Mirror of Erised again, and for the rest of the 
Christmas holidays the Invisibility Cloak stayed 
folded at the bottom of his trunk.",['Dumbledore']
"“You see, Dumbledore was right, that mirror could 
drive you mad,” said Ron, when Harry told him about 
these dreams. 

","['Dumbledore', 'Ron']"
"Snape’s refereeing this time, and he’ll be looking for 
any excuse to knock points off Gryffindor!” 

",['Snape']
“ Snape’s refereeing?”,['Snape']
"“We’ve just got to make 
sure we play a clean game, so Snape hasn’t got an 
excuse to pick on us.” 

",['Snape']
"Which was all very well, thought Harry, but he had 
another reason for not wanting Snape near him while 
he was playing Quidditch. ... 

",['Snape']
"The rest of the team hung back to talk to one another 
as usual at the end of practice, but Harry headed 
straight back to the Gryffindor common room, where 
he found Ron and Hermione playing chess.",['Ron']
"Chess was 
the only thing Hermione ever lost at, something Harry 
and Ron thought was very good for her. 

",['Ron']
"“Don’t talk to me for a moment,” said Ron when Harry 
sat down next to him, “I need to concern” He caught 
sight of Harry’s face.",['Ron']
"Speaking quietly so that no one else would hear, 

Harry told the other two about Snape ’s sudden, 
sinister desire to be a Quidditch referee. 

",['Snape']
"“Say you’re ill,” said Ron. 

“Pretend to break your leg,” Hermione suggested. 

",['Ron']
"“ Really break your leg,” said Ron. 

",['Ron']
"Hermione asked him, leading him 
over to sit with Harry and Ron. 

",['Ron']
"“Malfoy,” said Neville shakily.",['Malfoy']
“Go to Professor McGonagall!”,['McGonagall']
"“You’ve got to stand up to him, Neville!” said Ron. 
",['Ron']
"“There’s no need to tell me I’m not brave enough to be 
in Gryffindor, Malfoy’s already done that,” Neville 
choked out. 

",['Malfoy']
"Page | 244 Harry Potter and the Philosophers Stone - J.K. Rowling 




“You’re worth twelve of Malfoy,” Harry said.",['Malfoy']
"And 
where’s Malfoy?",['Malfoy']
"“Dumbledore again,” he said, “He was the first one I 
ever — ” 

He gasped.",['Dumbledore']
"Then he 
looked up at Ron and Hermione. 

",['Ron']
"I 
told you I’d read the name somewhere before, I read it 
on the train coming here — listen to this: 

‘Dumbledore is particularly famous for his defeat of 
the Dark wizard Grindelwald in 1945, for the 
discovery of the twelve uses of dragon’s blood, and his 
work on alchemy with his partner, Nicolas Flamel’V’ 

Hermione jumped to her feet.",['Dumbledore']
"Harry and Ron barely had 
time to exchange mystified looks before she was 
dashing back, an enormous old book in her arms. 

",['Ron']
"Page | 245 Harry Potter and the Philosophers Stone - J.K. Rowling 




“Light?” said Ron, but Hermione told him to be quiet 
until she’d looked something up, and started flicking 
frantically through the pages, muttering to herself. 

",['Ron']
"“Are we allowed to speak yet?” said Ron grumpily. 
",['Ron']
"“The what?” said Harry and Ron. 

",['Ron']
"She pushed the book toward them, and Harry and 
Ron read: 

The ancient study of alchemy is concerned with 
making the Sorcerer’s Stone, a legendary substance 
with astonishing powers.",['Ron']
"Page | 246 Harry Potter and the Philosophers Stone - J.K. Rowling 




“See?” said Hermione, when Harry and Ron had 
finished.",['Ron']
"I bet he asked Dumbledore to keep 
it safe for him, because they’re friends and he knew 
someone was after it, that’s why he wanted the Stone 
moved out of Gringotts!” 

",['Dumbledore']
"“No wonder Snape’s after it! 

",['Snape']
"“And no wonder we couldn’t find Flamel in that Study 
of Recent Developments in Wizardry,” said Ron.",['Ron']
"The next morning in Defense Against the Dark Arts, 
while copying down different ways of treating werewolf 
bites, Harry and Ron were still discussing what they’d 
do with a Sorcerer’s Stone if they had one.",['Ron']
"It wasn’t 
until Ron said he’d buy his own Quidditch team that 
Harry remembered about Snape and the coming 
match. 

","['Snape', 'Ron']"
"“I’m going to play,” he told Ron and Hermione.",['Ron']
"“If I 
don’t, all the Slytherins will think I’m just too scared 
to face Snape.",['Snape']
"As the match drew nearer, however, Harry became 
more and more nervous, whatever he told Ron and 
Hermione.",['Ron']
"Page | 247 Harry Potter and the Philosophers Stone - J.K. Rowling 




Harry didn’t know whether he was imagining it or not, 
but he seemed to keep running into Snape wherever 
he went.",['Snape']
"At times, he even wondered whether Snape 
was following him, trying to catch him on his own. 
",['Snape']
"Potions lessons were turning into a sort of weekly 
torture, Snape was so horrible to Harry.",['Snape']
"Could Snape 
possibly know they’d found out about the Sorcerer’s 
Stone?",['Snape']
"Harry didn’t see how he could — yet he 
sometimes had the horrible feeling that Snape could 
read minds. 

",['Snape']
"Harry knew, when they wished him good luck 
outside the locker rooms the next afternoon, that Ron 
and Hermione were wondering whether they’d ever 
see him alive again.",['Ron']
"Ron and Hermione, meanwhile, had found a place in 
the stands next to Neville, who couldn’t understand 
why they looked so grim and worried, or why they had 
both brought their wands to the match.",['Ron']
"Little did 
Harry know that Ron and Hermione had been secretly 
practicing the Leg-Locker Curse.",['Ron']
"They’d gotten the 
idea from Malfoy using it on Neville, and were ready 
to use it on Snape if he showed any sign of wanting to 
hurt Harry. 

","['Snape', 'Malfoy']"
"“Now, don’t forget, it’s Locomotor Mortis,” Hermione 
muttered as Ron slipped his wand up his sleeve. 

",['Ron']
"“I know,” Ron snapped.",['Ron']
"Finish 

Page | 248 Harry Potter and the Philosophers Stone - J.K. Rowling 




the game before Snape can favor Hufflepuff too 
much.” 

",['Snape']
"“Even — blimey — 
Dumbledore’s come to watch!” 

",['Dumbledore']
"“Dumbledore?” he said, dashing to the door to make 
sure.",['Dumbledore']
"There was simply no way that Snape would dare 
to try to hurt him if Dumbledore was watching. 

","['Snape', 'Dumbledore']"
"Perhaps that was why Snape was looking so angry as 
the teams marched onto the field, something that Ron 
noticed, too. 

","['Snape', 'Ron']"
"“I’ve never seen Snape look so mean,” he told 
Hermione.",['Snape']
Someone had poked Ron in the back of the head.,['Ron']
"It 
was Malfoy. 

",['Malfoy']
"Malfoy grinned broadly at Crabbe and Goyle. 

",['Malfoy']
"Ron didn’t answer; Snape had just awarded 
Hufflepuff a penalty because George Weasley had hit 
a Bludger at him.","['Snape', 'Ron']"
"“You know how I think they choose people for the 
Gryffindor team?” said Malfoy loudly a few minutes 
later, as Snape awarded Hufflepuff another penalty 
for no reason at all.","['Snape', 'Malfoy']"
"Neville went bright red but turned in his seat to face 
Malfoy. 

",['Malfoy']
"“I’m worth twelve of you, Malfoy,” he stammered. 

",['Malfoy']
"Malfoy, Crabbe, and Goyle howled with laughter, but 
Ron, still not daring to take his eyes from the game, 
said, “You tell him, Neville.” 

","['Malfoy', 'Ron']"
"Ron’s nerves were already stretched to the breaking 
point with anxiety about Harry. 

",['Ron']
